"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G30814",3.15763005500944,-0.100962255871581,2.2239858666465,-0.0453969862784334,0.963790883114289,NA
"AT1G78930",32.3352621939347,0.748844005423292,0.640397597835978,1.1693423085186,0.242265743547823,0.708383635262424
"AT1G71695",932.06204154017,-0.012375403031432,0.370000753259922,-0.0334469671274922,0.973318156244056,0.996767028364433
"AT1G58983",5.30766796585399,2.18965467005699,1.92727222718241,1.1361418688932,0.255897194637731,0.719519874585749
"AT1G12980",0.171757306703888,1.58941922100659,6.52856075912639,0.243456296058011,0.807651937381565,NA
"AT1G45223",0,NA,NA,NA,NA,NA
"AT1G56250",38.370232463229,-1.69576220039591,0.648098865973475,-2.61651777132613,0.00888317400595733,0.207667963956432
"AT1G66852",0,NA,NA,NA,NA,NA
"AT1G69810",56.868637024382,-0.772492262993396,0.474750488870916,-1.62715422332811,0.103704347218727,0.535425822718028
"AT1G72450",9807.08857619169,0.0387321859561402,0.18821243443805,0.205789729418164,0.836955164233299,0.970648739518981
"AT1G76280",138.922903547445,0.43487842632621,0.24802447249586,1.7533690202021,0.0795386851274321,0.494631949563962
"AT1G65630",0,NA,NA,NA,NA,NA
"AT1G71390",111.526225430155,0.204798811143763,1.01128932114327,0.202512581574813,0.83951602350589,0.970648739518981
"AT1G56233",0,NA,NA,NA,NA,NA
"AT1G15210",0.246462632900999,-0.334529862256789,6.55829693439107,-0.0510086483737184,0.959318629115535,NA
"AT1G15250",109.641702324112,0.733460077495823,0.408809382346081,1.79413709462007,0.0727912895754521,0.478702269340132
"AT1G79700",1213.67144359076,-0.558148467714001,0.414445071396708,-1.34673689286014,0.178064985811041,0.642963462091513
"AT1G62895",0,NA,NA,NA,NA,NA
"AT1G73360",21.6505913016312,0.680720337887668,0.514718653014659,1.32250955721296,0.185998528999393,0.650919440781883
"AT1G16360",3.7121075015713,1.38434312981036,1.49630712740671,0.925173117506704,0.354875864506253,NA
"AT1G10225",1.90774007351475,0.771835379124019,1.95958721151185,0.393876513680929,0.69367221100816,NA
"AT1G26670",5315.32668623501,-0.439288788839103,0.193527854430246,-2.26989954563588,0.0232136786986685,0.305868367283527
"AT1G34855",0,NA,NA,NA,NA,NA
"AT1G52200",6223.71493851983,-0.354752101805887,0.483171077319706,-0.734216343771656,0.462816894015587,0.845337277462693
"AT1G57800",0,NA,NA,NA,NA,NA
"AT1G69460",993.677294413022,-0.0147291971582195,0.17159209171463,-0.0858384381881377,0.931594849974002,0.988799121214005
"AT1G04310",141.235415558612,0.29996255559807,0.379605989609397,0.790194474820384,0.429414202286928,0.831051960611308
"AT1G08080",1.77333544891424,2.01194612653151,2.70226895184176,0.744539556345881,0.456550119659556,NA
"AT1G75550",8.41302957566261,0.134447547494158,0.988555991479281,0.136003978179294,0.89181813605671,0.980731938425892
"AT1G71890",2.61467207607641,1.59869458360103,2.28279997013676,0.700321799769981,0.483726360594887,NA
"AT1G05430",548.002105461249,-0.145136203080173,0.15809714999044,-0.918019098313597,0.358608867331249,0.792501902037401
"AT1G80870",157.955065921516,0.732151110931085,0.268473303547445,2.72709092955195,0.00638954286719096,0.183853164420156
"AT1G75310",2454.88635079937,-0.295109533858067,0.332521357253343,-0.88749046465977,0.374814897653654,0.80256796149484
"AT1G02010",197.682499932098,-0.0563199170326883,0.250138534107183,-0.225154901597671,0.821858771969931,0.96743096244073
"AT1G47900",150.081162455525,0.341869833117318,0.384290213315751,0.889613685884895,0.373673354952873,0.802317303916001
"AT1G14315",0.267414190210391,0,6.55829693447604,0,1,NA
"AT1G26760",1.54846995287412,-0.259752492559829,2.34858258396786,-0.110599684393889,0.911933797768928,NA
"AT1G05250",0,NA,NA,NA,NA,NA
"AT1G67260",19.1144028753083,0.848313790997468,0.70363037207976,1.20562418090348,0.227962431196792,0.696144703770757
"AT1G24575",323.054846070036,0.395174426419584,0.393635595229985,1.00390927855165,0.315422343834148,0.763237099497626
"AT1G12790",182.570118457325,-0.166258749765279,0.221250540862901,-0.751450139361705,0.452381797347525,0.83914165414358
"AT1G04850",2359.19824926798,-0.142019261428523,0.127208861589934,-1.11642585000353,0.26423989357068,0.724477771979522
"AT1G31760",7.72316026960795,2.12880206183236,0.918341886396934,2.31809317789544,0.0204442576026862,0.289078219537663
"AT1G33250",921.492541000505,-0.358150494138637,0.145506509032999,-2.46140531113569,0.0138393923420445,0.244304881051159
"AT1G74000",20.2476941816857,0.538234537815743,1.12917754675695,0.476660680476315,0.633603766048926,0.911749333226498
"AT1G55580",2.69915671639949,-0.321205913957863,2.47542408798889,-0.129757933404785,0.896757945734293,NA
"AT1G53903",0.328055386714626,-2.05804073595636,5.97837843483331,-0.344247316958907,0.730660300566884,NA
"AT1G19715",1261.23884624228,0.0531129343327009,0.259707921948792,0.204510258809792,0.837954776035811,0.970648739518981
"AT1G69430",117.270620585685,-0.428534501820195,0.349181092016454,-1.22725574671151,0.219726482704403,0.691217207589487
"AT1G53340",84.2165805778155,0.594332154673998,0.422896442021977,1.40538461811677,0.15990693822492,0.622621879566418
"AT1G29890",328.287319047369,0.234701908274147,0.176609649449948,1.3289302651646,0.183870977704483,0.649187735365989
"AT1G80290",336.908597437386,0.0813480345400058,0.234950823444132,0.346234302768253,0.729166637233001,0.945670911705375
"AT1G56540",437.333603267418,-0.326270395136156,0.317560235598475,-1.02742836968006,0.304218798514782,0.75420257747138
"AT1G48650",1069.19683252197,0.0414884015435215,0.144730908486658,0.286658889779208,0.774373518231475,0.95706128512701
"AT1G22670",0.21950513745261,1.64685219682521,6.5255776923829,0.252368797746064,0.800756015530692,NA
"AT1G07030",450.19678051229,0.237690980249241,0.255376543804967,0.930747110552044,0.351984394104406,0.78761912724789
"AT1G69860",0.15851577323937,0,6.55829693447604,0,1,NA
"AT1G10120",331.330863655177,0.265754999672618,0.248651295935554,1.06878590225203,0.285166153220484,0.73843347838108
"AT1G43650",164.277012287131,-0.250715785420451,0.329752697862225,-0.760314584371355,0.447066566179566,0.836209006554592
"AT1G09960",78.3493597998336,0.46179755574639,0.261175637656961,1.76814943342049,0.0770359251585425,0.488977536817143
"AT1G51990",0,NA,NA,NA,NA,NA
"AT1G53625",614.890464062047,-0.453703198154757,0.743962385704537,-0.609846958492529,0.541963191485812,0.877585734603025
"AT1G63360",1166.01502479501,-0.776702602389961,0.137938900318518,-5.63077275950771,1.79403973105081e-08,4.93565959151093e-05
"AT1G33330",318.958277517345,0.10646735536533,0.159389285123327,0.66797059339937,0.50415236372562,0.860418842664656
"AT1G74929",0,NA,NA,NA,NA,NA
"AT1G63430",526.8895408614,0.0438753400897445,0.223104971532533,0.196657832357387,0.844095310521229,0.97165022865895
"AT1G80720",32.9319279261731,0.626040299482514,0.546653590601654,1.14522306309831,0.252116766971658,0.7156504642618
"AT1G69770",123.354591695583,0.392755841896686,0.346067610539925,1.13491072245657,0.256412726834114,0.719639913914769
"AT1G08460",1131.32634943065,-0.0449428209616161,0.176711410761641,-0.254328912705234,0.799241464871337,0.962945274296285
"AT1G78710",0.314856769493797,-0.334542411011719,6.55829693437053,-0.0510105617905861,0.95931710441467,NA
"AT1G08610",81.3458665245968,0.458122571078334,0.387205508270859,1.18315096581185,0.2367493221395,0.703746534711903
"AT1G17540",0.537292226049682,-0.956739085061703,6.364754036968,-0.150318312303152,0.880513486010384,NA
"AT1G27380",2.16263798151835,-0.445846736999228,2.90533406681246,-0.153457993726822,0.878037114030036,NA
"AT1G58643",0,NA,NA,NA,NA,NA
"AT1G48953",0,NA,NA,NA,NA,NA
"AT1G51440",70.8159400255321,0.996632577205585,0.473969114052124,2.10273738869825,0.0354887318261582,0.366850240208349
"AT1G18871",0,NA,NA,NA,NA,NA
"AT1G25210",0.17721188193718,1.64684830996892,6.52557789045215,0.252368194451941,0.800756481802416,NA
"AT1G21610",702.269514661651,-0.167198453056568,0.194304714443941,-0.860496120925601,0.389515620888781,0.808930703726724
"AT1G79710",118.840399418798,0.0489162280984818,0.342098982598162,0.142988522581898,0.886299245699779,0.979873665414899
"AT1G80840",3954.37368518394,0.174462874705541,0.532020538848017,0.327925074252406,0.742968314580077,0.949829344321107
"AT1G71300",0.0232834196401696,0,6.55829693447604,0,1,NA
"AT1G49490",233.070845901414,-0.0605802270728904,0.419319662833606,-0.144472659983345,0.885127244112985,0.979765029142914
"AT1G23645",0,NA,NA,NA,NA,NA
