"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G30814",3.15763005500944,1.48734975746811,2.02614235942761,0.734079592456814,0.462900230470183,0.580197825205301
"AT1G78930",32.3352621939347,1.96510199020921,0.607612263061467,3.2341381332694,0.00122010428517376,0.00376337778568789
"AT1G71695",932.06204154017,-0.305482569725571,0.369715440802307,-0.826264029066932,0.408654333787338,0.527572670315729
"AT1G58983",5.30766796585399,2.42963567161202,1.51662760486573,1.60199884521231,0.109155864853494,0.185452204121636
"AT1G12980",0.171757306703888,-0.873962275636212,6.55822643706518,-0.133261985389347,0.893986190664856,NA
"AT1G45223",0,NA,NA,NA,NA,NA
"AT1G56250",38.370232463229,-0.442072357266046,0.651405857438851,-0.678643509599611,0.49736376738096,0.61213976481842
"AT1G66852",0,NA,NA,NA,NA,NA
"AT1G69810",56.868637024382,0.867863660019192,0.444651971851137,1.95178187652284,0.0509641068886091,0.0986949819846502
"AT1G72450",9807.08857619169,-3.45876390401288,0.189055154168195,-18.2949992515716,9.07023671720291e-75,9.62125359777299e-72
"AT1G76280",138.922903547445,0.98740636978156,0.248030652013773,3.98098526034891,6.86302053872599e-05,0.000282881252630798
"AT1G65630",0,NA,NA,NA,NA,NA
"AT1G71390",111.526225430155,0.685003137204057,1.0067454831877,0.680413419919304,0.496242726077778,0.611260177982179
"AT1G56233",0,NA,NA,NA,NA,NA
"AT1G15210",0.246462632900999,-0.612672575259941,6.50098165040474,-0.0942430863840074,0.92491605907525,NA
"AT1G15250",109.641702324112,2.06702019731804,0.414550612749834,4.98617088901859,6.15876755707133e-07,3.79681046273057e-06
"AT1G79700",1213.67144359076,-1.82410728629888,0.415471074882083,-4.39045554932214,1.13113437223125e-05,5.48002185587715e-05
"AT1G62895",0,NA,NA,NA,NA,NA
"AT1G73360",21.6505913016312,-0.626811359382678,0.534898331928247,-1.17183270533504,0.24126422915312,0.350744920268857
"AT1G16360",3.7121075015713,-0.178984655697762,1.33954880289658,-0.133615628867522,0.893706524963413,0.931039710989359
"AT1G10225",1.90774007351475,0.00339833312183949,1.93720705064506,0.00175424362651782,0.998600316812405,0.999165482298504
"AT1G26670",5315.32668623501,-0.59860235294697,0.19333777366641,-3.09614795699373,0.00196052508743156,0.00574800162104208
"AT1G34855",0,NA,NA,NA,NA,NA
"AT1G52200",6223.71493851983,-0.898730657946543,0.483097482539914,-1.86035053054181,0.0628359487892153,0.117907717456501
"AT1G57800",0,NA,NA,NA,NA,NA
"AT1G69460",993.677294413022,0.933066510240224,0.169361245452916,5.50932716481247,3.60207873763407e-08,2.74490303228832e-07
"AT1G04310",141.235415558612,0.748732179284081,0.372874745988467,2.00799916684955,0.0446433802039385,0.0880622325454724
"AT1G08080",1.77333544891424,-2.46252633946013,2.68680573937952,-0.916525636136544,0.359391267744632,0.478174082483685
"AT1G75550",8.41302957566261,-1.44198297236913,1.0060721574021,-1.43327987138879,0.151777871943428,0.24230710671945
"AT1G71890",2.61467207607641,0.502431544874997,1.83289299727512,0.274119408837253,0.783992858810713,0.850849626543344
"AT1G05430",548.002105461249,0.105340148862159,0.156438116478516,0.673366256468741,0.500714310434655,0.615271016268243
"AT1G80870",157.955065921516,0.958396952464891,0.270131306491572,3.54789292996958,0.000388326046138351,0.0013454739619182
"AT1G75310",2454.88635079937,-2.50374357959574,0.333429900444904,-7.50905535542834,5.95555405067068e-14,9.95642861977766e-13
"AT1G02010",197.682499932098,-0.299807009570056,0.248376056529601,-1.20706888481549,0.227405616567443,0.333984780580014
"AT1G47900",150.081162455525,-0.214339885583103,0.389576109742425,-0.550187447902842,0.582190811991842,0.687714816551994
"AT1G14315",0.267414190210391,-0.874017117863173,6.55822643604444,-0.133270347766512,0.893979577439748,NA
"AT1G26760",1.54846995287412,2.14448431060712,2.61765387947611,0.819239062666419,0.412650032106653,0.531663453852948
"AT1G05250",0,NA,NA,NA,NA,NA
"AT1G67260",19.1144028753083,0.367316729102389,0.71595304291185,0.51304583832548,0.607919256723772,0.709796754617217
"AT1G24575",323.054846070036,2.11884043058216,0.391083218345858,5.41787612248894,6.03111781778897e-08,4.40599740028902e-07
"AT1G12790",182.570118457325,-0.253306964469889,0.218570672130182,-1.15892476333246,0.246486853986805,0.356602469130529
"AT1G04850",2359.19824926798,0.735865800795691,0.126370905988819,5.82306342617183,5.77786148734472e-09,4.96666659051938e-08
"AT1G31760",7.72316026960795,0.526288288722887,0.835277224619154,0.630076186936438,0.528644738908992,0.639979941255448
"AT1G33250",921.492541000505,-1.05511729424325,0.144949409418149,-7.27921071550873,3.35778865762235e-13,5.05574779073514e-12
"AT1G74000",20.2476941816857,-0.513721788103234,1.05416936754597,-0.487323767810805,0.62602890692461,0.725629856329869
"AT1G55580",2.69915671639949,-3.98221689036717,2.77266544730326,-1.43624139516736,0.150933663696942,0.241242058174089
"AT1G53903",0.328055386714626,-0.873926750029186,5.99833368822324,-0.145694920531847,0.884162231409834,NA
"AT1G19715",1261.23884624228,-1.58837532150523,0.2613870102991,-6.07671865441091,1.22666703822462e-09,1.16177416142568e-08
"AT1G69430",117.270620585685,-4.00607393127444,0.375545748873549,-10.6673393142931,1.44710875307834e-26,7.71367140617009e-25
"AT1G53340",84.2165805778155,-2.73565570704965,0.43759141169204,-6.25162111036791,4.06213912717656e-10,4.09398012271025e-09
"AT1G29890",328.287319047369,-0.120293389161492,0.172941248336896,-0.695573729912926,0.486695822661199,0.602195956943738
"AT1G80290",336.908597437386,0.104827444672632,0.230424973836764,0.454930917110109,0.649158939532501,0.744830010934668
"AT1G56540",437.333603267418,-1.0573187129285,0.317337468195156,-3.33184328639776,0.00086272823388949,0.00275935164811782
