"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G30814",3.15763005500944,0.661372789196286,2.37068570029357,0.278979532847557,0.780260531855875,0.861065959386873
"AT1G78930",32.3352621939347,1.572075685535,0.643391857861909,2.44341868229302,0.0145488478999546,0.0416183592725766
"AT1G71695",932.06204154017,0.578482849684814,0.412275293379976,1.40314702087096,0.160573002060553,0.281637477557851
"AT1G58983",5.30766796585399,-1.56641617040808,1.9659139735778,-0.796787749342526,0.42557431112975,0.574061384476094
"AT1G12980",0.171757306703888,-2.44708029943625,7.30567517038917,-0.334956077619571,0.737658219142504,NA
"AT1G45223",0,NA,NA,NA,NA,NA
"AT1G56250",38.370232463229,-2.00957057716404,0.791476496269483,-2.53901484963341,0.01111651047653,0.0334738916368678
"AT1G66852",0,NA,NA,NA,NA,NA
"AT1G69810",56.868637024382,1.29954580464123,0.509890125679016,2.54867811552662,0.0108132053172609,0.0326888117569353
"AT1G72450",9807.08857619169,-3.06415295262765,0.211139671107957,-14.5124454184686,1.01052744290177e-47,7.48006849342216e-45
"AT1G76280",138.922903547445,0.372500822625732,0.258771061286008,1.43949953590066,0.150009041363345,0.267172586688724
"AT1G65630",0,NA,NA,NA,NA,NA
"AT1G71390",111.526225430155,-0.127253137591812,1.12784829694425,-0.112828239344411,0.91016672953278,0.945854173500622
"AT1G56233",0,NA,NA,NA,NA,NA
"AT1G15210",0.246462632900999,-0.523251636525446,7.33225699112769,-0.0713629701139227,0.943108880009408,NA
"AT1G15250",109.641702324112,0.491892298974925,0.439108899234143,1.12020571624224,0.262626108615819,0.407058684353235
"AT1G79700",1213.67144359076,-0.0610872126511674,0.463191908926571,-0.131883160033461,0.895076708619724,0.936795428109499
"AT1G62895",0,NA,NA,NA,NA,NA
"AT1G73360",21.6505913016312,-1.56885286842209,0.58248363919972,-2.69338529504031,0.00707304786193668,0.0228841695264595
"AT1G16360",3.7121075015713,0.196047129312215,1.44106148836757,0.136043556013905,0.891786848306802,0.934698610508652
"AT1G10225",1.90774007351475,0.59860612137079,1.91908528799317,0.311922625386163,0.755099327191207,0.842965633042713
"AT1G26670",5315.32668623501,0.469146241245583,0.216091371154663,2.1710549511475,0.0299270187874592,0.0751748141302726
"AT1G34855",0,NA,NA,NA,NA,NA
"AT1G52200",6223.71493851983,-0.682058233976489,0.540222907533929,-1.26254963361333,0.206751078278009,0.341907192881993
"AT1G57800",0,NA,NA,NA,NA,NA
"AT1G69460",993.677294413022,0.829206168860941,0.188469377522437,4.39968646239215,1.08407394144362e-05,8.47868547560773e-05
"AT1G04310",141.235415558612,0.652676685811253,0.412199504826214,1.58339997542313,0.113330328593317,0.215632460334626
"AT1G08080",1.77333544891424,-4.62267643589137,3.12274673017408,-1.48032384157958,0.138786843576497,0.25239063963907
"AT1G75550",8.41302957566261,-1.02148930603857,1.11018594762534,-0.920106499477412,0.357517108246146,0.507457854095988
"AT1G71890",2.61467207607641,1.00686887797413,2.2461933534835,0.448255657249023,0.653968698897873,0.770823205946162
"AT1G05430",548.002105461249,0.114449395660233,0.173732908853871,0.658766358171653,0.51004581353534,0.651699003226278
"AT1G80870",157.955065921516,0.446951244749683,0.282176773654341,1.58394058788548,0.113207239851723,0.215497176080714
"AT1G75310",2454.88635079937,-1.65607411755686,0.372321799074807,-4.44796442666556,8.6687881609612e-06,6.99102347953626e-05
"AT1G02010",197.682499932098,0.195795269904591,0.272543143584697,0.718401011044863,0.472510063601339,0.617324986018745
"AT1G47900",150.081162455525,-0.666212100419598,0.426978887910495,-1.56029283714667,0.118690695304444,0.223736548511133
"AT1G14315",0.267414190210391,-0.523306304481847,7.33225698983096,-0.0713704259421915,0.943102946249331,NA
"AT1G26760",1.54846995287412,-4.42948769892794,2.92920228294888,-1.51218224999767,0.130487505266585,0.240612458554736
"AT1G05250",0,NA,NA,NA,NA,NA
"AT1G67260",19.1144028753083,-0.368709832060232,0.753689236274703,-0.489206710557089,0.624695359128532,0.747628826267349
"AT1G24575",323.054846070036,1.71386644969966,0.429056862931128,3.99449722815591,6.48316798782195e-05,0.000414594692118475
"AT1G12790",182.570118457325,0.436058271574458,0.238522241785132,1.82816607923412,0.06752463017234,0.143997889181183
"AT1G04850",2359.19824926798,0.683077520109753,0.140643483281421,4.85680178115999,1.19296908677244e-06,1.15973158032109e-05
"AT1G31760",7.72316026960795,-0.647014826657498,0.841274290251711,-0.769089028578194,0.441840460869929,0.589442932028202
"AT1G33250",921.492541000505,-0.195626421858295,0.161898322892355,-1.20832889657767,0.226920777649723,0.366147141889308
"AT1G74000",20.2476941816857,-0.773154344762128,1.23527350862306,-0.62589729267646,0.531382310411469,0.669998160700091
"AT1G55580",2.69915671639949,-5.35622402142481,3.0886653654978,-1.73415484929412,0.0828906116782887,0.1695441446407
"AT1G53903",0.328055386714626,-0.523198547807646,6.70629268147953,-0.0780160623249475,0.937815276047542,NA
"AT1G19715",1261.23884624228,-1.51047120070089,0.291120622013654,-5.18847201635219,2.12026615413808e-07,2.41454045662999e-06
"AT1G69430",117.270620585685,-3.38193504644563,0.466192100687603,-7.25438084741783,4.03503298585981e-13,1.1506432595329e-11
"AT1G53340",84.2165805778155,-1.53488373883795,0.475138765461061,-3.23039046782163,0.00123621261147163,0.00527413392041188
"AT1G29890",328.287319047369,-0.00283700718898779,0.191037453039793,-0.0148505287515367,0.988151427901459,0.993616655088572
"AT1G80290",336.908597437386,-0.114537970342346,0.25902120037642,-0.44219534994006,0.658347850711226,0.774047966521493
"AT1G56540",437.333603267418,-1.54429132604112,0.358494153547726,-4.30771690628291,1.64948310724796e-05,0.000123597927985615
"AT1G48650",1069.19683252197,-0.129946434282006,0.160210590824145,-0.811097653491847,0.417309593290147,0.566551122235745
"AT1G22670",0.21950513745261,-2.50451142693862,7.30300988312121,-0.342942357606152,0.731641825140922,NA
"AT1G07030",450.19678051229,0.200704715623789,0.281072978004631,0.714066208173458,0.475186240136187,0.619649554112409
"AT1G69860",0.15851577323937,-0.523251643421071,7.33225699112769,-0.0713629710543733,0.943108879260945,NA
"AT1G10120",331.330863655177,-1.03224432009194,0.277943929458215,-3.71385812276617,0.000204123260500505,0.00112593331192206
"AT1G43650",164.277012287131,-0.242740416927952,0.366562930175245,-0.662206668884666,0.507838780836979,0.649960884996123
"AT1G09960",78.3493597998336,-1.10080958695281,0.289845215863111,-3.79792222436647,0.000145914089460222,0.000844752910098478
"AT1G51990",0,NA,NA,NA,NA,NA
"AT1G53625",614.890464062047,-0.969128644195405,0.832486692455346,-1.16413710030252,0.244368455654056,0.386300100059947
"AT1G63360",1166.01502479501,1.16068020106621,0.151254247327876,7.67370319558823,1.67100486792733e-14,5.73398127361953e-13
"AT1G33330",318.958277517345,0.000705753682986146,0.172390363516133,0.00409392769173027,0.996733527426207,0.998081896291215
"AT1G74929",0,NA,NA,NA,NA,NA
"AT1G63430",526.8895408614,0.365235236014327,0.245669041426255,1.48669622307279,0.137095060696283,0.249906088653576
"AT1G80720",32.9319279261731,0.764429389749118,0.563052000134506,1.35765327104158,0.174573730924821,0.300516208234871
"AT1G69770",123.354591695583,-1.23588556649363,0.387532025449058,-3.18911853816862,0.00142707346185681,0.00595840543320795
"AT1G08460",1131.32634943065,0.638795515134655,0.195134936177009,3.2736091632264,0.00106183367216129,0.00461471266286744
"AT1G78710",0.314856769493797,-0.523379931034323,7.33225699086557,-0.0713804673903742,0.943094954715059,NA
"AT1G08610",81.3458665245968,-0.191143562617516,0.422818897165673,-0.452069583215956,0.65121885521387,0.76870725244928
"AT1G17540",0.537292226049682,-3.2740284928229,7.21931476960283,-0.453509591603944,0.65018183822482,NA
"AT1G27380",2.16263798151835,-2.4344794206617,3.34919285757508,-0.726885409168208,0.467296156116698,0.6125924220013
"AT1G58643",0,NA,NA,NA,NA,NA
"AT1G48953",0,NA,NA,NA,NA,NA
"AT1G51440",70.8159400255321,-1.63170016065606,0.528975857299551,-3.0846401364818,0.00203798575353591,0.00802169046248721
"AT1G18871",0,NA,NA,NA,NA,NA
"AT1G25210",0.17721188193718,-2.50450753538528,7.30301006008243,-0.342941816426446,0.731642232280231,NA
"AT1G21610",702.269514661651,0.307504587632228,0.214993584041005,1.43029657840198,0.152631916421769,0.270603506984442
"AT1G79710",118.840399418798,-0.908053202960631,0.383031991231275,-2.37069807156746,0.0177545280053161,0.0491295523949509
"AT1G80840",3954.37368518394,-2.8949160150764,0.595619651161899,-4.86034335742478,1.17182333096273e-06,1.14131627619988e-05
