"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G30814",3.15763005500944,2.01468784668851,2.23231919812207,0.902508856432073,0.366786618929395,0.503111810981511
"AT1G78930",32.3352621939347,2.29704422049835,0.623271055159374,3.68546590040345,0.000228284647260529,0.00106973266993482
"AT1G71695",932.06204154017,0.579647956051183,0.369265655404087,1.56973156741825,0.116477573950496,0.21043533801412
"AT1G58983",5.30766796585399,-3.62303146781231,1.60578232589222,-2.25624071793121,0.0240555597914561,0.0585457412209628
"AT1G12980",0.171757306703888,-2.43780829459151,6.5287813641933,-0.373394077486117,0.708855166776015,NA
"AT1G45223",0,NA,NA,NA,NA,NA
"AT1G56250",38.370232463229,0.911243867947525,0.642490256423819,1.41829990235124,0.156103225200434,0.264286509190017
"AT1G66852",0,NA,NA,NA,NA,NA
"AT1G69810",56.868637024382,0.883773686900179,0.450974579040519,1.95969734875183,0.0500311752394676,0.10696782938036
"AT1G72450",9807.08857619169,-2.89545164133742,0.188753882579549,-15.339825606592,4.1430649951841e-53,4.29345825450928e-50
"AT1G76280",138.922903547445,1.33528706536927,0.244483553875077,5.46166416597312,4.71691768249208e-08,5.18360741714373e-07
"AT1G65630",0,NA,NA,NA,NA,NA
"AT1G71390",111.526225430155,-0.22554838735224,1.01203828156954,-0.222865470071392,0.82364021139484,0.885045988250179
"AT1G56233",0,NA,NA,NA,NA,NA
"AT1G15210",0.246462632900999,-0.523437441930717,6.55822643706519,-0.0798138714717749,0.936385291682814,NA
"AT1G15250",109.641702324112,1.06018024843677,0.402204700512028,2.63592207422515,0.00839089987501413,0.0242765505600356
"AT1G79700",1213.67144359076,-0.702218570989588,0.414283655985869,-1.69501876514661,0.0900718610634901,0.17145751216035
"AT1G62895",0,NA,NA,NA,NA,NA
"AT1G73360",21.6505913016312,0.189273836370219,0.505938282899022,0.374104594903713,0.708326500270921,0.800522113780201
"AT1G16360",3.7121075015713,3.40911328352283,1.5598601986295,2.18552488647258,0.0288503832839958,0.0681117489399815
"AT1G10225",1.90774007351475,2.360558359904,1.85303770279626,1.27388576948104,0.202703902401538,0.322537938439502
"AT1G26670",5315.32668623501,-0.266690541676816,0.193277176461043,-1.37983463210707,0.167637566847578,0.279476850907569
"AT1G34855",0,NA,NA,NA,NA,NA
"AT1G52200",6223.71493851983,-1.52608383834154,0.483155356673065,-3.15857791342712,0.00158540924422983,0.00582506505866114
"AT1G57800",0,NA,NA,NA,NA,NA
"AT1G69460",993.677294413022,0.445437058643774,0.169297770833757,2.63108637786598,0.00851124005894289,0.024551699577126
"AT1G04310",141.235415558612,-0.211332762483549,0.368406707795762,-0.573639833400396,0.566211550685544,0.688772191542939
"AT1G08080",1.77333544891424,-2.92576775290504,2.70473620946133,-1.08172018501121,0.279376881238871,0.41157463494195
"AT1G75550",8.41302957566261,-2.21263623690851,1.01162408585895,-2.18721189801428,0.0287270587157213,0.067890196002513
"AT1G71890",2.61467207607641,-0.154065788120869,1.79850928441404,-0.0856630485347003,0.931734277109818,0.9578930866755
"AT1G05430",548.002105461249,-0.276268029550597,0.156613424349502,-1.76401244464249,0.0777298840126535,0.152275643749278
"AT1G80870",157.955065921516,0.558325658151638,0.262236380734842,2.12909305942635,0.0332465618877974,0.076614214107904
"AT1G75310",2454.88635079937,-1.51765944402378,0.332966979568924,-4.55798784008137,5.16460267922303e-06,3.65954034631031e-05
"AT1G02010",197.682499932098,0.0460808466989317,0.244794721585515,0.188242811774984,0.850686313384158,0.903938709623177
"AT1G47900",150.081162455525,0.516713820042374,0.386692914081685,1.33623813942767,0.18147144867951,0.296716412537987
"AT1G14315",0.267414190210391,1.14327132994378,6.54073413697185,0.174792508914462,0.861242674742847,NA
"AT1G26760",1.54846995287412,-4.39631840594675,2.57729615323328,-1.70578705145369,0.0880477348227383,0.168624745844104
"AT1G05250",0,NA,NA,NA,NA,NA
"AT1G67260",19.1144028753083,1.73441223292404,0.732350781311177,2.36828071626933,0.0178709706866833,0.0458521587586281
"AT1G24575",323.054846070036,1.65240836398209,0.387892056888654,4.25996958338443,2.0445472500519e-05,0.000127406152449115
"AT1G12790",182.570118457325,0.339766963714581,0.215005391220194,1.58027183312169,0.114044627448344,0.206923658276668
"AT1G04850",2359.19824926798,-0.00774008572845091,0.125907121126432,-0.0614745668013372,0.950981268840419,0.96883787740791
"AT1G31760",7.72316026960795,1.10895189842765,0.948768370587856,1.16883312387463,0.242470871987162,0.369572826357253
"AT1G33250",921.492541000505,-0.672467015455,0.145232500019231,-4.63027914114234,3.65173104127315e-06,2.6734644140384e-05
"AT1G74000",20.2476941816857,3.05639926212757,1.17869819683366,2.59302955611367,0.00951345944366152,0.0269218951978876
"AT1G55580",2.69915671639949,-2.48256671561912,2.62090077000082,-0.947218889030407,0.343527252082232,0.479360790860859
"AT1G53903",0.328055386714626,-0.52338155570752,5.99833368822324,-0.0872544914823754,0.930469226534194,NA
"AT1G19715",1261.23884624228,-0.861085476183413,0.260652523944572,-3.30357620617756,0.00095460020249481,0.00374574854163337
"AT1G69430",117.270620585685,-3.68491547966044,0.375870958435019,-9.80367170425458,1.08565927632164e-22,9.14933381958049e-21
"AT1G53340",84.2165805778155,-1.59173750719028,0.427297977539373,-3.7251229606946,0.000195220040334286,0.000933578808483715
"AT1G29890",328.287319047369,0.308097417269875,0.17294145282286,1.78151283131323,0.074828710599636,0.14799591002677
"AT1G80290",336.908597437386,-0.307207721243719,0.232391910785163,-1.3219381010543,0.186188763685106,0.30242194307308
"AT1G56540",437.333603267418,-0.234752892826483,0.317699333431176,-0.738915282859221,0.459958441542691,0.593851533010266
"AT1G48650",1069.19683252197,0.67839159597933,0.145836357069235,4.65173163683227,3.29159261149633e-06,2.42781311266452e-05
"AT1G22670",0.21950513745261,-2.43886811838968,6.52872502674751,-0.373559631995205,0.708731971997688,NA
"AT1G07030",450.19678051229,-0.173920325017786,0.251952950950818,-0.690288898627488,0.49001252770946,0.620282446165259
"AT1G69860",0.15851577323937,-0.0540389965479298,6.49538726692935,-0.00831959578808553,0.993361999544267,NA
"AT1G10120",331.330863655177,-0.775318884518019,0.250790987772868,-3.09149420161859,0.00199151871829085,0.00709457149455072
"AT1G43650",164.277012287131,-0.32725791158836,0.33049826199821,-0.990195559909274,0.322078542364894,0.456375187602024
"AT1G09960",78.3493597998336,0.27323897718323,0.269826238582317,1.01264791229661,0.311228365810087,0.445231854623126
"AT1G51990",0,NA,NA,NA,NA,NA
"AT1G53625",614.890464062047,-1.77736830450939,0.743504119849913,-2.39052919420026,0.0168241115165287,0.0435272169880882
"AT1G63360",1166.01502479501,1.13604136917403,0.13557890975188,8.37918944217121,5.32934370594227e-17,2.23595096456193e-15
"AT1G33330",318.958277517345,0.161576550800618,0.159028194700562,1.01602455529885,0.309617693485363,0.443615138833199
"AT1G74929",0,NA,NA,NA,NA,NA
"AT1G63430",526.8895408614,0.535791667753238,0.221003658235894,2.42435655604102,0.0153355403997324,0.0402283774616952
"AT1G80720",32.9319279261731,0.727717415007134,0.529686958137102,1.37386319188696,0.169484158622433,0.281762145793579
"AT1G69770",123.354591695583,-0.773678713936064,0.350552061197149,-2.20702942465642,0.0273120037075574,0.0651627246279307
"AT1G08460",1131.32634943065,0.193240555439066,0.17514905253675,1.10329203978149,0.269900362354429,0.400942869134023
"AT1G78710",0.314856769493797,-0.523547410369992,6.55822643684987,-0.0798306394893966,0.936371955295201,NA
"AT1G08610",81.3458665245968,0.912607809307366,0.396401366451444,2.30223174424691,0.0213221066887183,0.0529311274680051
"AT1G17540",0.537292226049682,-1.48517250286172,6.50807822487447,-0.228204463982202,0.819487291240694,NA
"AT1G27380",2.16263798151835,-0.515997837587813,2.62411277953002,-0.19663706591156,0.844111562457233,0.899488752878592
"AT1G58643",0,NA,NA,NA,NA,NA
"AT1G48953",0,NA,NA,NA,NA,NA
"AT1G51440",70.8159400255321,-0.642481351758199,0.484750306477159,-1.32538616927821,0.185043101915227,0.30098911711623
"AT1G18871",0,NA,NA,NA,NA,NA
"AT1G25210",0.17721188193718,-0.523437460254009,6.55822643706518,-0.0798138742657151,0.936385289460661,NA
"AT1G21610",702.269514661651,0.25075931443466,0.193670417902153,1.29477344630582,0.195398394704232,0.313746752477534
"AT1G79710",118.840399418798,-0.397738100424323,0.340227049405731,-1.16903726825673,0.242388616393073,0.369474624061398
"AT1G80840",3954.37368518394,0.706260945828075,0.531885498355042,1.32784395892034,0.184229661417834,0.300066323186328
"AT1G71300",0.0232834196401696,-0.523437444118361,6.55822643706519,-0.0798138718053474,0.936385291417508,NA
"AT1G49490",233.070845901414,0.767894067165349,0.417270476908055,1.84027893095958,0.065727296960382,0.133319150141678
"AT1G23645",0,NA,NA,NA,NA,NA
"AT1G09795",1350.80072651744,0.382233619946917,0.165681688475773,2.30703600055845,0.0210528132362921,0.0523881146758784
"AT1G48690",0,NA,NA,NA,NA,NA
"AT1G49570",0.276245730316772,1.2379047872639,6.53731490363273,0.189359822115346,0.84981081204189,NA
