"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G30814",3.15763005500944,-1.62628830937084,2.14681270392417,-0.757536186737734,0.448728694681824,0.870747895697124
"AT1G78930",32.3352621939347,-0.421603117997442,0.655591392117593,-0.643088245310305,0.520166841370551,0.896012177382967
"AT1G71695",932.06204154017,0.0716447722927265,0.37035284057202,0.19345004126894,0.846606528237984,0.98070268393752
"AT1G58983",5.30766796585399,-2.52517387500955,1.92315478343722,-1.31303725355707,0.189170395330973,0.72504979401743
"AT1G12980",0.171757306703888,0,6.55745095841726,0,1,NA
"AT1G45223",0,NA,NA,NA,NA,NA
"AT1G56250",38.370232463229,0.156464465512023,0.634673565652405,0.246527465424193,0.805273946039923,0.971801493515099
"AT1G66852",0,NA,NA,NA,NA,NA
"AT1G69810",56.868637024382,-0.582250739481188,0.458313209480345,-1.2704210296303,0.203934696255999,0.737798599265105
"AT1G72450",9807.08857619169,0.230532911136643,0.188264876807448,1.22451364824903,0.220758520870076,0.750913035858172
"AT1G76280",138.922903547445,0.211101896146403,0.258971391567034,0.815155275913014,0.414983434585131,0.856300785313218
"AT1G65630",0,NA,NA,NA,NA,NA
"AT1G71390",111.526225430155,-0.117215528833084,1.01221726271729,-0.115800760518961,0.907810447764702,0.991734067775262
"AT1G56233",0,NA,NA,NA,NA,NA
"AT1G15210",0.246462632900999,0.0676405743997356,6.55745095823659,0.0103150713334386,0.991769909787617,NA
"AT1G15250",109.641702324112,0.248619928485695,0.421300956727282,0.590124291235902,0.555107324436661,0.906481929716739
"AT1G79700",1213.67144359076,0.564307186617255,0.41461225505962,1.36104801469534,0.173498516377575,0.709454329345924
"AT1G62895",0,NA,NA,NA,NA,NA
"AT1G73360",21.6505913016312,-0.759286321855051,0.518183011808702,-1.46528601778122,0.142842899672917,0.673197894895394
"AT1G16360",3.7121075015713,-1.30936457225599,1.51483922865512,-0.86435876988639,0.387390834772482,0.843302518289778
"AT1G10225",1.90774007351475,1.88829027088068,2.17497962604042,0.868187567493832,0.385291659150275,NA
"AT1G26670",5315.32668623501,0.236604929909649,0.193548828656211,1.22245601563374,0.221535227377022,0.750993349275475
"AT1G34855",0,NA,NA,NA,NA,NA
"AT1G52200",6223.71493851983,0.132188089291044,0.483174677151351,0.273582403097745,0.784405558531184,0.970227074158746
"AT1G57800",0,NA,NA,NA,NA,NA
"AT1G69460",993.677294413022,0.0326527845769958,0.172253639378571,0.189562233313591,0.849652183989544,0.981743813799645
"AT1G04310",141.235415558612,-0.570744775084563,0.379575778563665,-1.50363855471572,0.132674458259849,0.65470202677507
"AT1G08080",1.77333544891424,-1.1651816431012,2.74927075899976,-0.423814802266009,0.671700882050274,NA
"AT1G75550",8.41302957566261,-0.611964439911226,0.982827540916084,-0.622656991623189,0.533509950973576,0.900020493901687
"AT1G71890",2.61467207607641,-4.5437693496679,2.092214720434,-2.17175097053392,0.029874451667568,0.392587184819877
"AT1G05430",548.002105461249,0.147830326921151,0.159052546975334,0.929443317522457,0.352659387626858,0.82783528910854
"AT1G80870",157.955065921516,-0.322475920418465,0.273949842714241,-1.17713489894149,0.239141667653246,0.767201954391048
"AT1G75310",2454.88635079937,-0.131786838160173,0.332483697982797,-0.396370826478814,0.691831484507845,0.947528651714891
"AT1G02010",197.682499932098,-0.0563077431795656,0.251162528793928,-0.224188470509327,0.822610654365644,0.975428261120806
"AT1G47900",150.081162455525,0.0262014286422743,0.387018719651957,0.0677006752175633,0.946023911800583,0.995015127418502
"AT1G14315",0.267414190210391,-2.51907150653447,6.49950278214386,-0.387579110429052,0.698327530310847,NA
"AT1G26760",1.54846995287412,0.404000286606483,2.36613787482518,0.170742495990997,0.864426246471026,NA
"AT1G05250",0,NA,NA,NA,NA,NA
"AT1G67260",19.1144028753083,-0.189264953009658,0.721986381792232,-0.262144768631,0.793209832875686,0.971244218953595
"AT1G24575",323.054846070036,-0.218619250539284,0.395807440409836,-0.552337394953759,0.580717214625921,0.915088142441751
"AT1G12790",182.570118457325,0.327681232880783,0.2249947182835,1.45639522287761,0.145283395397428,0.676783581955811
"AT1G04850",2359.19824926798,-0.0913734831520437,0.127247441737025,-0.718077172355887,0.472709704544141,0.880182664666662
"AT1G31760",7.72316026960795,-1.0543771274748,0.969483238203264,-1.08756612381341,0.276786692589329,0.788344322142776
"AT1G33250",921.492541000505,-0.0146280801988446,0.145291297404978,-0.100681048762824,0.919803655816349,0.992676830538598
"AT1G74000",20.2476941816857,-3.11271866101817,1.0971502543871,-2.83709423442374,0.00455261729992789,0.174161278447336
"AT1G55580",2.69915671639949,0.388414230369486,2.4823338464687,0.156471391195843,0.87566146798465,0.986106079442666
"AT1G53903",0.328055386714626,0.829233131638284,5.97773184279716,0.138720363081771,0.889671126265986,NA
"AT1G19715",1261.23884624228,0.0857571679694886,0.25996370187177,0.329881315553005,0.741489642003403,0.958816902640893
"AT1G69430",117.270620585685,-0.602137413187534,0.345097321461921,-1.74483363312333,0.0810138324732188,0.557748124053254
"AT1G53340",84.2165805778155,-0.475216587722897,0.424976895290868,-1.1182174677935,0.263474125671769,0.782317764582516
"AT1G29890",328.287319047369,-0.312365348810388,0.177533019702542,-1.75947747260627,0.0784964432642204,0.551874655232346
"AT1G80290",336.908597437386,-0.0583201216417556,0.236084025975081,-0.247031205948307,0.804884073478728,0.971796538751393
