"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"AT1G64640",575.796049876958,-2.51979001387963,0.558987006298464,-4.50777922471818,6.55096886340593e-06,8.9033036500296e-05,"AtENODL8"
"AT1G14870",1169.02988000483,3.25664853439728,0.523533316961207,6.22051821515418,4.95515533869714e-10,4.58484596204629e-08,"AtPCR2"
"AT1G34420",591.779782584476,2.42834477720984,0.443347325736631,5.47729654887416,4.31873110277279e-08,1.56933786414636e-06,"BTL2"
"AT1G33840",9.98971115015554,5.39028945066236,1.49961254873139,3.59445475114378,0.00032507163203798,0.00200518888262475,NA
"AT1G09750",907.100708193609,-3.39678862142208,0.711776910020438,-4.77226582318405,1.82164855412493e-06,3.1587273318117e-05,NA
"AT1G26200",154.554822186983,2.00658589140949,0.41173761775021,4.87345776753105,1.09661719172486e-06,2.08327111967822e-05,NA
"AT1G29660",1471.71557438413,-3.45738257130798,0.564274741974805,-6.12712622792241,8.94804830054937e-10,7.33032605048167e-08,"GGL5"
"AT1G56060",589.802622496237,3.40915783912708,0.603546587851587,5.64854131851276,1.61814962683667e-08,7.26067826094304e-07,"AthCYSTM3"
"AT1G59865",21.2377583638083,2.04758106737499,0.650018048367937,3.15003725283636,0.00163249644976881,0.0074428335719112,NA
"AT1G33760",339.318402556824,2.06912079959925,0.606402632105218,3.4121237112972,0.000644588525082764,0.00350281640557561,"ERF022"
"AT1G70430",38.8491897223746,-2.01780440542533,0.600238058214973,-3.36167355236688,0.000774716543651525,0.0040722229479385,NA
"AT1G61340",716.447226239531,3.32265616449759,0.490726589683916,6.77089082667756,1.27991832692067e-11,3.04914795905263e-09,"AtFBS1"
"AT1G49200",15.1525356307257,-2.14359705159082,0.587861779170536,-3.64643038133114,0.000265908476264293,0.00170996558456523,"ATL75"
"AT1G58300",47.870621292013,2.83555644369429,0.604047176296016,4.69426322142877,2.67569325157942e-06,4.30228226006478e-05,"HO4"
"AT1G21240",795.257116205329,3.9353100279896,0.806070746403138,4.88209012118329,1.04967260764829e-06,2.02001062823755e-05,"WAK3"
"AT1G76980",617.179753663427,3.3038553650795,0.499462264620983,6.61482478078025,3.71992092955557e-11,6.07079379417077e-09,NA
"AT1G61470",110.029332593928,3.31614548809442,0.569744695059863,5.8204060816152,5.87048228628922e-09,3.27583911815297e-07,"CAF1e"
"AT1G28480",486.731948056455,3.18819001071116,0.734394895089599,4.3412475114253,1.41676018437014e-05,0.000165897014583364,"GRX480"
"AT1G73810",535.983501369741,3.20704249666782,0.538097055581829,5.95997034995878,2.52283703988253e-09,1.69217865658917e-07,NA
"AT1G80133",8.12702660760236,-5.07281777725965,1.45076132967224,-3.49665908065369,0.000471123497705383,0.0027093522789794,"AtEPFL8"
"AT1G29290",154.14025824716,2.92356134221832,0.70086318571926,4.17137239020198,3.02770596599115e-05,0.000300249922732691,"CEP14"
"AT1G65510",133.108530707238,2.12103126520133,0.584057223844106,3.63154701048174,0.000281727323474043,0.00178565153098563,"STMP7"
"AT1G30135",438.099675729422,-2.70266808008863,0.8128115986837,-3.32508552346625,0.000883914165635928,0.00453465470222036,"JAZ8"
"AT1G43910",1067.28153931053,2.12821397798112,0.529731544395872,4.01753303252542,5.88105934069108e-05,0.000511490446251603,NA
"AT1G53920",66.765146998604,2.36832449456357,0.556490702285911,4.25582042042237,2.0828383730586e-05,0.000224604100520356,"GLIP5"
"AT1G02360",644.929389853097,2.52809287332863,0.421624358464634,5.99607879045415,2.0213897397906e-09,1.43887749705888e-07,NA
"AT1G51620",758.991990747957,2.30443570405453,0.553720486430411,4.161730982558,3.15844302445572e-05,0.000309805443089774,NA
"AT1G21250",10134.1258682388,2.84465331914648,0.523938563919927,5.42936427100111,5.6555145056888e-08,1.9536032274151e-06,"AtWAK1"
"AT1G54820",171.685700551606,-2.23245147944269,0.48322239428506,-4.61992553707214,3.83877789457684e-06,5.77376710036282e-05,NA
"AT1G16410",286.117816457319,-4.2154607020257,1.02211892912234,-4.12423699622251,3.71965746320487e-05,0.000353478315370858,"BUS1"
"AT1G08450",7650.38610749296,2.00090239491633,0.409889199696937,4.8815689615529,1.05245105075251e-06,2.02347870852472e-05,"AtCRT3"
"AT1G24140",962.099184661078,3.47371640385084,0.522923360538931,6.64287860513784,3.07615193522023e-11,5.54402826168474e-09,"AT3-MMP"
"AT1G74710",3256.29807498566,2.89004358248633,0.751188309665139,3.84729573836771,0.000119428774536716,0.000904047034714378,"ATICS1"
"AT1G70280",503.61277680515,-2.36647076542877,0.288019055010996,-8.21636875844352,2.09757792050536e-16,5.43429999754925e-13,NA
"AT1G42990",3454.82166998785,2.39226271436914,0.349873479783977,6.83750799244971,8.05825943209319e-12,2.08769356236954e-09,"ATBZIP60"
"AT1G14540",693.256770330251,2.88030562631204,0.621895235295276,4.63149653324562,3.63032077931142e-06,5.53250209353004e-05,"PER4"
"AT1G29910",34064.6326286574,-2.32427123974281,0.38142776419177,-6.09360790677585,1.10393860579059e-09,8.60159080587058e-08,"AB180"
"AT1G53100",23.7872812416103,3.36994523729579,1.0514418979045,3.20507033628013,0.0013502947947158,0.00636339470561158,NA
"AT1G47890",110.711122418953,2.85468803189356,0.75969944161929,3.75765450848407,0.000171513464398785,0.001199321208883,"AtRLP7"
"AT1G52770",14.3931451445271,3.22458129943796,0.996779384763311,3.23499998969546,0.00121642735162079,0.00586863903391353,NA
"AT1G26420",793.547510533068,2.96078207069811,0.799359588431984,3.70394264802146,0.000212274270032046,0.00142289667551235,"AtBBE7"
"AT1G30100",5.73376295677281,4.18556598831619,1.10046681440828,3.80344589542826,0.000142697170541043,0.00104248909292692,"ATNCED5"
"AT1G52750",20.1489434722219,-4.86362137316633,1.25819671752828,-3.86554924632207,0.00011083948041531,0.000852731652222609,NA
"AT1G24150",1631.76113752296,2.4410088068802,0.279885484697213,8.72145552500137,2.74648115549867e-18,1.42308921072163e-14,"ATFH4"
"AT1G15830",296.735203724359,-2.35909283046494,0.518880694097088,-4.54650338180347,5.45444939192968e-06,7.66953311378117e-05,NA
"AT1G33170",36.5029842970823,-2.17637649675451,0.57681578478912,-3.77308762025328,0.00016123962918675,0.00114486212899095,NA
"AT1G10340",4761.49822348515,2.51530379066884,0.458613602472452,5.48458174181595,4.14448815480676e-08,1.52033029197389e-06,NA
"AT1G63570",18.1908761310666,-2.74363812302521,0.846709759624036,-3.24035254328882,0.00119381999885648,0.00578245227770495,NA
"AT1G14290",1440.16817123511,-2.68581865172157,0.419024521940875,-6.40969325442138,1.4581271082761e-10,1.76731827170353e-08,"AtSBH2"
"AT1G03870",4993.67670120453,-3.04167204437831,0.49051936242136,-6.20092146691956,5.61335208098857e-10,5.01475582890384e-08,"FLA9"
"AT1G35710",10747.6558554688,2.36757550364607,0.483345660188969,4.89830715087095,9.66658477425671e-07,1.89725034120497e-05,NA
"AT1G70460",3.53000825659745,-5.37889913159257,1.58058760137655,-3.40310092709067,0.000666256644309633,0.00359605083592746,"AtPERK13"
"AT1G03660",29.914798830861,3.05126290461547,0.991078315062738,3.07873036695623,0.00207884736915501,0.00906123881663653,NA
"AT1G55910",642.581363666905,2.03898368466294,0.398092651834553,5.12188224340885,3.02500787436225e-07,7.38472475901438e-06,"ZIP11"
"AT1G09930",200.865377909164,2.25527258587813,0.472857641830593,4.76945360795525,1.84726277432144e-06,3.19852700589692e-05,"ATOPT2"
"AT1G66880",3489.52834563249,2.54040627606083,0.44245284986528,5.74164292722794,9.37623713601791e-09,4.79831829336067e-07,NA
"AT1G29450",155.950396656474,-3.19721395870276,0.458379726559078,-6.97503352232285,3.05797891403473e-12,9.45965238392297e-10,"SAUR64"
"AT1G76970",2111.6609254737,2.55949076525841,0.418402731461001,6.11728980908189,9.51801779493172e-10,7.70587643819355e-08,"TOL4"
"AT1G42980",64.5063346692501,3.44514841635971,0.701703369770886,4.90969341858026,9.12188898634408e-07,1.81297896959577e-05,NA
"AT1G43000",24.6732138110897,4.30322849644974,0.87900196292821,4.8955846265854,9.80139005508305e-07,1.91825883174364e-05,NA
"AT1G74590",105.218835119944,2.18292871326734,0.657333617301925,3.32088403180615,0.00089732813985593,0.00458418117492088,"ATGSTU10"
"AT1G56720",350.532878439549,-2.38090654311045,0.486979226529784,-4.88913369072599,1.01280697655735e-06,1.95998481756561e-05,NA
"AT1G04180",27.6887035891988,-5.26192764696622,1.47439821810944,-3.56886462716522,0.000358531611003395,0.00216754082933774,"YUC9"
"AT1G64400",1143.49514660142,2.35473837393196,0.447800384292705,5.25845545588631,1.45270363257605e-07,4.06325715098127e-06,"LACS3"
"AT1G29440",68.829283975047,-3.70297707145628,0.63099177200528,-5.86850294368861,4.39747593880142e-09,2.61902546860915e-07,"SAUR63"
"AT1G24145",1791.50261670355,3.0741854946781,0.485576483379999,6.33100160304165,2.43574814320647e-10,2.65101227261967e-08,NA
"AT1G75780",123.641447021792,-2.41055169442873,0.688957052523335,-3.49884174289236,0.000467283842674174,0.00269100442435814,"TUB1"
"AT1G11125",10.58973049184,3.02886576059,0.742100335277489,4.08147741835669,4.47503261969012e-05,0.000413691017286786,NA
"AT1G17600",499.586331072701,2.20580807280306,0.41353008572829,5.33409333185104,9.6023127413419e-08,2.90113023144391e-06,"SOC3"
"AT1G36622",307.958452246285,3.26945134560114,0.797250410489816,4.10090895229825,4.11530466598737e-05,0.000385337340855872,NA
"AT1G58420",639.415431661127,3.81288622310885,0.517510191969027,7.36775097820113,1.73530539510119e-13,1.12393561308961e-10,NA
"AT1G68390",26.4908469676169,2.96471281864521,0.738535753865342,4.01431183680481,5.96194825493902e-05,0.000515723453805785,NA
"AT1G78370",325.711111066351,-2.16839944200428,0.549142364633135,-3.94870179694279,7.85761616814622e-05,0.000644978030499004,"ATGSTU20"
"AT1G28130",115.301850345148,-2.3801253835386,0.54271097248719,-4.38562237396956,1.15654614572747e-05,0.000139933306575292,"GH3.17"
"AT1G13540",27.6464790362509,2.31989064039728,0.718072852822181,3.23071765111243,0.00123479851688234,0.00593517387830934,NA
"AT1G58340",60.0704637236697,3.89560792210404,0.98351838571082,3.96088977969493,7.46709963434411e-05,0.000619052428085664,"ABS4"
"AT1G61420",254.746211207126,2.62590945272601,0.495789108362424,5.29642424255608,1.18092298389663e-07,3.44729714989317e-06,NA
"AT1G02620",100.675480791718,-2.1781919965159,0.474789112669411,-4.58770417937646,4.48147048099517e-06,6.53185352947299e-05,NA
"AT1G02920",9558.41675221393,2.78674300837105,0.570414857125637,4.88546708340252,1.03183944313039e-06,1.99001762684558e-05,"ATGST11"
"AT1G56120",306.817302879928,2.09721668692935,0.613375531997747,3.41913978879916,0.000628194450241933,0.00342720667957734,NA
"AT1G76960",225.339134968056,2.61427539149442,0.675469897901791,3.87030628546903,0.000108698701085509,0.000840630327872484,NA
"AT1G29510",81.7752886937881,-3.43627056334363,0.68301424718208,-5.03103789931278,4.87831693172871e-07,1.09395930551942e-05,"SAUR67"
"AT1G18890",2550.2422100134,2.24771495974662,0.336772449174576,6.67428397202839,2.48442142597199e-11,4.72404756648583e-09,"ATCDPK1"
"AT1G50040",1513.06581307959,-2.17674179746302,0.461941130120326,-4.71216277471553,2.45101471860699e-06,4.00944996510249e-05,NA
"AT1G52240",13.1178801905808,-2.65550998883398,0.739084116402078,-3.59297396588797,0.000326925262438735,0.00201063886923004,"ATROPGEF11"
"AT1G18265",15.1582895464015,-2.75533605247443,0.808088015653957,-3.40969795257344,0.000650348623340365,0.00352487593288504,NA
"AT1G60830",6.01420060284459,4.50975853059866,1.2100174552467,3.72701940045914,0.000193757549612698,0.00132055868900782,NA
"AT1G24147",1357.00857190905,2.60641355063769,0.557284815647975,4.67698648420398,2.91121437392147e-06,4.58842806949782e-05,NA
"AT1G21550",133.113280859484,2.39504996648848,0.621085126166088,3.85623462160967,0.000115146975940966,0.000880640672823788,NA
"AT1G20190",609.997074888006,-2.05235372523039,0.599408903722107,-3.42396269472481,0.000617150922972023,0.00337406226049015,"ATEXP11"
"AT1G18650",107.251708827574,-2.03954889299713,0.45098081949248,-4.52247369476239,6.11210845868405e-06,8.45093795294767e-05,"PDCB3"
"AT1G14390",14.684893018564,-3.00097847687675,0.844178627975872,-3.55490932537861,0.000378109461212486,0.00226167292729869,NA
"AT1G49000",686.284369114995,2.57390532676616,0.517655487008869,4.97223615196038,6.61850140435613e-07,1.40548217322423e-05,NA
"AT1G14260",48.7993361311627,2.35279809391063,0.608461608502957,3.86679793931352,0.000110273721306956,0.000849009341682006,NA
"AT1G01190",8.02365577917913,-5.39875609463371,1.7454065226429,-3.09312244717575,0.0019806239513644,0.00871003861998271,"CYP78A8"
"AT1G02440",14.3072302595598,3.33956434712612,1.05471103162844,3.16633110584797,0.00154374964182328,0.00710858810851571,"ARFD1A"
"AT1G57630",1319.18011531668,3.71440379148224,0.764879774987261,4.85619297692124,1.19664087077357e-06,2.24043167910145e-05,NA
"AT1G08050",1658.31696381831,3.56147358083423,0.567509119370647,6.27562352616256,3.48235875192738e-10,3.53800821041406e-08,NA
"AT1G62300",1286.78378698185,2.02644590418364,0.451649692668861,4.48676471406211,7.23128563330571e-06,9.65071642214386e-05,"ATWRKY6"
"AT1G62480",14173.667093615,-2.57604869028537,0.715949403123501,-3.59808762888374,0.000320565620725945,0.00197916087434195,NA
"AT1G68870",35.0843340384985,-2.21308173124837,0.726081823972619,-3.04797842086159,0.0023038647079028,0.00988201571523041,"ATSOFL2"
"AT1G55260",71.817067725262,-2.11155529234753,0.678526242488941,-3.11197292031332,0.00185841545389091,0.00827621802693231,"LTPG6"
"AT1G27045",30.5772273320361,-2.4430654157386,0.516448149698577,-4.73051441304318,2.23951625275735e-06,3.75552555570867e-05,"ATHB54"
"AT1G50745",49.7250513924136,2.42563811220176,0.674063595388277,3.59853006273767,0.000320020862693178,0.00197659879579066,NA
"AT1G72930",3681.22112576369,2.17362635449173,0.390361836245279,5.56823478288477,2.57332937391178e-08,1.06033448516293e-06,"AtTN10"
"AT1G70170",24.6126301078459,4.13717849595878,1.25430503475452,3.29838307375406,0.000972433704440218,0.00488834852249041,"At2-MMP"
"AT1G64670",62.3208167921423,-2.41196691643601,0.560615982750957,-4.3023513254125,1.68995065714125e-05,0.000190772970152013,"BDG1"
"AT1G51660",1604.14979628901,2.34837958759806,0.433970334418142,5.41138276363226,6.2539932639781e-08,2.11684957850349e-06,"ATMEK4"
"AT1G27770",9514.31350382379,2.3050590046933,0.294695753005439,7.82182634525702,5.20623974015327e-15,6.74403280340104e-12,"ACA1"
"AT1G10417",33.2975822542032,3.5576214863927,0.696843587135504,5.10533719771594,3.30205168024513e-07,7.93948064092349e-06,NA
"AT1G78410",419.163312867811,4.1457289386875,0.668245021679667,6.20390546010654,5.50788809897566e-10,4.94183933936664e-08,NA
"AT1G65690",278.795290927911,3.30260865727725,0.698514501932652,4.72804594341218,2.2669089787621e-06,3.79208680337557e-05,"NHL6"
"AT1G66700",145.779012680577,3.52766769162384,1.12694815018118,3.13028393636095,0.00174637415320369,0.00785830453740768,"PXMT1"
"AT1G35230",1555.13775201432,3.63430386711396,0.667652795565842,5.44340395374792,5.22719236041322e-08,1.83625065867669e-06,"AGP5"
"AT1G13470",2615.29284898877,4.15914629479695,0.705589378997904,5.89457043798459,3.75657329503937e-09,2.31034831195804e-07,NA
"AT1G78530",29.5780988213573,-2.36846051447876,0.672799994972989,-3.52030400144971,0.000431052439879928,0.00251590900280242,NA
"AT1G67265",91.7027579539697,-2.69321744001339,0.676014750111671,-3.9839625386406,6.7775561332593e-05,0.000574291203671023,"DVL3"
"AT1G69530",4017.95246138067,-2.27973036787354,0.339476290317337,-6.71543325085378,1.87508247624209e-11,4.0064906600612e-09,"AT-EXP1"
"AT1G22330",481.637114774857,-3.67668029308383,0.514160633629822,-7.15083974268423,8.6248635416579e-13,3.50507689734121e-10,NA
"AT1G13340",928.579899065352,3.0990370113798,0.721910969539114,4.29282438159694,1.7641454130079e-05,0.000197321520939027,"ISTL6"
"AT1G61260",647.973138346098,2.06460336519267,0.326133807651276,6.33054076810179,2.44303456561978e-10,2.65101227261967e-08,NA
"AT1G72520",7973.62189638194,3.1932326220169,0.413931994511469,7.71438947546354,1.21562725698439e-14,1.14523138764811e-11,"ATLOX4"
"AT1G74670",2589.43766413064,-3.24610147958963,0.569295810545048,-5.70195919144703,1.18438186404572e-08,5.69547529332056e-07,"GASA6"
"AT1G14280",3268.28195551887,-2.99324006625868,0.426303112370952,-7.0213891932698,2.19672996716982e-12,7.58823754992695e-10,"PKS2"
"AT1G72950",101.220413323999,3.26538473908382,0.561048610965561,5.82014583988384,5.87963018408233e-09,3.27583911815297e-07,"TN12"
"AT1G16500",186.190280627834,2.14492968005028,0.428914608271988,5.00083149112542,5.70835888184544e-07,1.24932889319038e-05,NA
"AT1G30900",1407.49102700056,3.00454193244164,0.539526347690179,5.56885116974303,2.56424392665472e-08,1.05869561003677e-06,"BP80-3;3"
"AT1G27730",4444.97687832951,3.36774183741622,0.514749846335849,6.5424824531544,6.05059368325545e-11,8.95008896499364e-09,"STZ"
"AT1G26380",1158.80752663495,3.08634019419265,0.741067476503065,4.16472223117443,3.11731855908293e-05,0.000306343712100585,"AtBBE3"
"AT1G62510",215.305200269759,-2.72541324433182,0.876237299359605,-3.11035976934979,0.00186859597542795,0.00831084124178535,NA
"AT1G11545",331.118251116551,-3.35742044862546,0.834677417728487,-4.0224167772053,5.76040107028366e-05,0.000504607238303885,"XTH8"
"AT1G02350",71.5990452540306,-2.28032710465044,0.51023297587229,-4.46918802288702,7.85170889221046e-06,0.000102801338281715,NA
"AT1G66090",3533.709693459,4.13801369134676,0.534122485583676,7.74731227955108,9.3857937457342e-15,9.38013453404315e-12,"TN3"
"AT1G30730",1116.67018033378,2.10257369169775,0.42745464195293,4.91882292374141,8.7066187418213e-07,1.74921216966048e-05,"AtBBE11"
"AT1G18570",1941.36929594309,2.2519980201716,0.443147592987238,5.08182387946864,3.73827944127249e-07,8.81627233469998e-06,"AtMYB51"
"AT1G77500",1410.46373271271,2.44574480799752,0.370986192856223,6.5925494131405,4.32337217678787e-11,6.8401688348172e-09,NA
"AT1G59590",710.018420597497,2.3492880553464,0.403083828090488,5.82828655388033,5.59993619057441e-09,3.14537337360014e-07,"ZCF37"
"AT1G05675",643.856039280966,2.74066027374156,0.483279025477591,5.67096879702808,1.41992260568605e-08,6.56904373335916e-07,NA
"AT1G67970",1104.21987939486,2.15930950856325,0.340368363182928,6.34403705553195,2.23820954832249e-10,2.48250887888112e-08,"AT-HSFA8"
"AT1G01620",10894.1447331831,-2.63939956402416,0.449200853876283,-5.8757670232548,4.20889919371123e-09,2.52120360372425e-07,"PIP1;3"
"AT1G51860",312.006238664504,2.84741363500215,0.834398273354969,3.41253538739144,0.0006436156999115,0.00349844715351842,NA
"AT1G79680",240.245737904851,3.12161182853276,0.496068390932175,6.29270456572905,3.11981773379162e-10,3.23306711752825e-08,"ATWAKL10"
"AT1G17610",20.8069569254923,2.33783547205819,0.637153276704319,3.66918849440854,0.000243321627569216,0.00159540779911407,"CHS1"
"AT1G62560",64.4862901330244,-2.73379567878938,0.782201986674743,-3.49499966167454,0.000474062356221589,0.00272323070816204,"FMO"
"AT1G51890",1740.35588451701,2.56763757741898,0.810599994668147,3.16757660289666,0.00153715207552557,0.00708765604390278,NA
"AT1G73540",2000.80768717742,2.09735386541849,0.364117101654671,5.76010809678373,8.40600851447383e-09,4.34471153294226e-07,"atnudt21"
"AT1G63300",175.491032726401,-2.37205128036826,0.712181459837178,-3.33068384132123,0.000866329363346543,0.00445436427306387,NA
"AT1G02640",1547.85595393909,-2.3779952123042,0.470418360141942,-5.05506462712611,4.30245050062537e-07,9.89706870987363e-06,"ATBXL2"
"AT1G65790",1059.49113876413,2.76565317307148,0.456113988084638,6.06351316846322,1.33179872090756e-09,1.00010363367863e-07,"ARK1"
"AT1G06360",31.5479741756923,-5.73627356256063,1.66746901126192,-3.44010804627756,0.000581482000825927,0.00321295546497419,"ADS4.2"
"AT1G72240",48.2068314654639,2.71326731292774,0.778425344829413,3.4855844956106,0.000491063109111732,0.00280379449020655,NA
"AT1G18330",169.606545678574,-2.29240036306489,0.463721724805435,-4.94348278383274,7.67391298510521e-07,1.58415857100887e-05,"EPR1"
"AT1G04250",286.858947443782,-2.10648184057184,0.516035859661998,-4.08204546473103,4.46410608865801e-05,0.000413049387471098,"AtIAA17"
"AT1G21120",1258.00956880665,2.73966381605729,0.466175099439477,5.87689865750322,4.18023939859865e-09,2.51859423765569e-07,"IGMT2"
"AT1G31580",26646.7892582644,2.08135233067815,0.484286570948917,4.29777007155065,1.72524988648047e-05,0.000193493123090878,"CXC750"
"AT1G10040",81.2899961320561,2.03341293186929,0.484725347330396,4.194979575688,2.72896177031579e-05,0.000276444094093671,NA
"AT1G50750",64.9723443279413,2.175877683713,0.576466073352838,3.7745112579786,0.000160321668472794,0.00114108066647223,NA
"AT1G04240",710.405744649643,-2.42352308509056,0.390186223392262,-6.211195936188,5.25828583328346e-10,4.81628211378632e-08,"IAA3"
"AT1G29430",208.136208586949,-2.91509817687693,0.384243191264714,-7.58659683020552,3.28416944658451e-14,2.61798830576579e-11,"SAUR62"
"AT1G72920",201.408611598433,2.65612646147696,0.509845244153392,5.20967193856543,1.89174826497505e-07,5.08581942944061e-06,"TN9"
"AT1G68510",10.0789192978938,-4.55530075524204,1.26045932979657,-3.6140005849909,0.000301508379496478,0.00188508677931946,"LBD42"
"AT1G23965",13.0158628684208,-2.38948167241824,0.744258620149989,-3.21055290153938,0.00132479881007399,0.00626889957479305,NA
"AT1G68460",55.6327218660566,-2.27614347139393,0.544764897672779,-4.17821243827853,2.93809165318889e-05,0.000292904702279908,"ATIPT1"
"AT1G28370",822.957020659649,4.18980599114725,0.630153086555224,6.64887006116422,2.9535159044333e-11,5.41721864029067e-09,"ATERF11"
"AT1G15520",540.89459660938,3.98075551645666,1.20382555836335,3.30675444527748,0.000943835887574039,0.00477905293715083,"ABCG40"
"AT1G73805",3153.98741823453,2.78107116648284,0.466269234181361,5.96451784206957,2.45357459633522e-09,1.65644257601446e-07,"SARD1"
"AT1G32940",1121.39693048856,2.41111025016198,0.752944261965094,3.2022426784544,0.00136362067791777,0.00640870797517545,"AtSBT3.5"
"AT1G30370",184.227073010966,4.90828257543285,0.700150661275353,7.01032341595195,2.37767859450759e-12,7.90256657131797e-10,"DLAH"
"AT1G63720",525.463741455417,3.02258644274315,0.447139320447816,6.75983145413377,1.38152359652981e-11,3.12670203428947e-09,NA
"AT1G04040",833.196375488775,-2.01507702807203,0.406591922798034,-4.95601834440026,7.19524257264781e-07,1.50028770181789e-05,NA
"AT1G34750",2136.02373116877,2.17789507013917,0.370038203375494,5.88559519063811,3.96624023773515e-09,2.41068314273603e-07,"CIPP1"
"AT1G57650",246.785068286966,3.67483370922284,0.829424047416972,4.43058495912575,9.39778121819945e-06,0.000119349518093383,NA
"AT1G33960",3118.10741836814,2.6703620422596,0.699305160964778,3.81859335711966,0.00013421479207735,0.000991706160639986,"AIG1"
"AT1G07160",304.975428035578,2.52050475657859,0.812052231511792,3.10387024229486,0.00191007081373904,0.00846080950749204,NA
"AT1G21440",200.208732002542,-2.33814364704381,0.423270692584215,-5.52399135590663,3.31383773594802e-08,1.26954900028205e-06,NA
"AT1G78450",284.599378430379,-2.28961860668855,0.425764227231011,-5.37766787402327,7.54568458767486e-08,2.42844501186567e-06,NA
"AT1G51670",25.7019005188125,4.53183688208095,1.00561487128518,4.50653327778381,6.5895354993417e-06,8.94398904776398e-05,"HTT5"
"AT1G21390",224.005234878785,2.72533449622511,0.420263690887794,6.48482025765282,8.88376294887263e-11,1.18028763383547e-08,"emb2170"
"AT1G72900",1552.48067818479,2.29612055033604,0.49443348281572,4.64394226956475,3.41823113424277e-06,5.27522401253281e-05,"TN7"
"AT1G19020",3769.17559340307,3.25825179591621,0.516996827625788,6.30226651656477,2.93324212911907e-10,3.07042304889504e-08,"HUP35"
"AT1G07135",5127.57445855114,2.44732936231873,0.356507399042014,6.86473652130378,6.66140859393378e-12,1.7700558271522e-09,NA
"AT1G79450",181.717545330246,2.82460048818115,0.621475526208936,4.54499070206595,5.49376791505014e-06,7.71751281421785e-05,"ALIS5"
"AT1G69610",288.31028598915,2.57801617725361,0.471427512710361,5.46853144491274,4.53779569792449e-08,1.62716874801355e-06,NA
"AT1G64065",534.222763681922,2.65507641496793,0.366375105967114,7.24687996461815,4.26481608813567e-13,2.16609719294335e-10,NA
"AT1G06135",6.71716656828743,5.0641421630681,1.55180887185216,3.26338008173893,0.00110091764115133,0.00542630654708739,"CTNIP1"
"AT1G72540",50.0594451804772,2.05371801522613,0.552573024443019,3.71664544662895,0.000201885440661867,0.00136528745809842,"PBL33"
"AT1G18400",1152.27677529474,-2.35904214079032,0.393909964048614,-5.98878514405689,2.11414227478857e-09,1.49548507806375e-07,"BEE1"
"AT1G72910",1521.50112262999,2.92872818588949,0.576657410978074,5.07880091391186,3.79824468018637e-07,8.94572945926622e-06,"TN8"
"AT1G20310",112.466569152438,3.33211179754425,0.679069715658083,4.90687733632048,9.25378659169675e-07,1.82835062821265e-05,NA
"AT1G45130",383.149554850851,-2.0079977681346,0.470098999188097,-4.27143595626153,1.94218306369129e-05,0.000212420507535967,"AtBGAL5"
"AT1G06983",14.5923283209277,3.81604616416474,1.11774633359473,3.41405384161908,0.000640039260424693,0.00348632160619243,NA
"AT1G08173",13.7556807426584,4.25239029001002,0.984549193048703,4.3191242449169,1.56649577903058e-05,0.000179178761126864,NA
"AT1G05207",24.7571571299981,-2.91470788143805,0.60209323378646,-4.84095770867238,1.29214872390502e-06,2.39116736175496e-05,NA
"AT1G07743",4.51844033966787,-2.89132488811064,0.919844661706301,-3.14327517294851,0.00167068702421796,0.00759689760068923,NA
"AT1G08857",8.95458500647754,2.80521015209573,0.750372665862713,3.73842262613677,0.000185178465287263,0.0012733937861791,NA
"AT5G54610",1146.77015329125,3.00010155850108,0.709531228924376,4.22828684094586,2.35477463054327e-05,0.000246739428678665,"ANK"
"AT5G08760",700.484886947546,2.14769780745643,0.436061709998639,4.92521530373106,8.42675176164637e-07,1.70393031231105e-05,"STMP8"
"AT5G66080",118.071382307149,-2.09405646719276,0.579188573420485,-3.61550031076406,0.000299768115314471,0.00187667051647441,"APD9"
"AT5G52750",1687.35660276115,3.32270404024693,0.496199345203845,6.69630879678393,2.13749803861972e-11,4.34190544897914e-09,NA
"AT5G43420",539.153308125655,2.12961988637738,0.477527082090897,4.45968399750783,8.20805819659425e-06,0.000106325133864133,"ATL16"
"AT5G10430",62.057880270164,-4.12041849846048,0.930976059293747,-4.42591241453222,9.60354868350961e-06,0.000121100042067257,"AGP4"
"AT5G52790",16.5324659938352,2.25322281461365,0.738630996346625,3.05053920801918,0.00228430853023858,0.00981845263329008,NA
"AT5G44020",6524.05846457713,-2.29778897974774,0.329751231095289,-6.96824988981996,3.20907858988323e-12,9.78108277263528e-10,NA
"AT5G38120",11.2470884512201,-5.97516312800198,1.4821109406567,-4.0315221783293,5.54167658992248e-05,0.000490212501078674,"4-CL8"
"AT5G26920",4439.74333776577,3.52882489018767,0.506964793576786,6.96069023904159,3.38609567114315e-12,1.01710462145091e-09,"CBP60G"
"AT5G08240",1030.66858777216,3.17602899398058,0.546086126887559,5.8159854967979,6.02776927825968e-09,3.32264750162793e-07,NA
"AT5G45110",3497.66893142433,2.0774063089966,0.286816702068907,7.24297537072129,4.38946647223877e-13,2.16609719294335e-10,"ATNPR3"
"AT5G24530",4928.62157671867,2.83470132819876,0.427498602394954,6.63090197796684,3.33641751843381e-11,5.78674471109961e-09,"AtDMR6"
"AT5G36925",478.302107671258,2.6409083583478,0.595876813051442,4.43197033431104,9.3375867234158e-06,0.00011871677591531,"ARACIN1"
