"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","normalized_counts.A10_S1","normalized_counts.A18_S16","normalized_counts.A20_S2","normalized_counts.A28_S17","normalized_counts.A30_S3","normalized_counts.A38_S18","normalized_counts.B10_S4","normalized_counts.B18_S19","normalized_counts.B20_S5","normalized_counts.B28_S20","normalized_counts.B30_S6","normalized_counts.B38_S21","normalized_counts.D10_S7","normalized_counts.D18_S22","normalized_counts.D20_S8","normalized_counts.D28_S23","normalized_counts.D30_S9","normalized_counts.D38_S24","normalized_counts.M10_S10","normalized_counts.M18_S25","normalized_counts.M20_S11","normalized_counts.M28_S26","normalized_counts.M30_S12","normalized_counts.M38_S27","normalized_counts.N10_S13","normalized_counts.N18_S28","normalized_counts.N20_S14","normalized_counts.N28_S29","normalized_counts.N30_S15"
"AT5G56550",1373.97454096411,-1.36418349472936,0.314879708005202,-4.33239570555883,1.47495538625342e-05,0.00901781842751566,1169.76570878645,765.899826192954,1026.70469330581,769.900061027871,1243.47783898025,1079.56904922004,1061.93890537082,514.086644715777,836.583678363026,798.773997997376,1136.79453478017,711.681004721423,2346.96911229475,1350.92485970545,2945.18048245517,1343.85333232467,2524.47668665064,3233.50788224691,1547.0523735042,2100.73923357217,1100.66777638887,1467.27895073549,1573.64498184455,1150.90075302363,991.645182734509,1538.50426445586,549.522267309101,2431.84835305254,533.369252198844
"AT5G42860",135.133211274179,1.22430634118273,0.340651377864019,3.59401552654645,0.00032562041981225,0.0481639913271008,111.970816719423,199.997580726943,47.386370460268,131.821123894478,81.3490175033806,228.909989916699,89.7774436907694,235.290087823283,112.326866633913,301.010024760542,98.208285253198,343.011338138978,54.9372192861591,102.208130832978,39.2909013779456,138.071713944579,33.5880346813549,136.654202166387,76.0622764848419,127.432933566294,102.35969474076,217.049387325558,53.7487849586373,238.474930806698,85.6977318412539,182.845608754326,63.4064154587425,189.443206121107,96.533009081692
"AT5G62180",114.739391287391,1.25621341033719,0.343927146835999,3.65255671700788,0.000259642224254114,0.0421451277997642,164.662965763858,78.4081424440858,144.791687517486,71.9759510834879,184.778482614822,136.607574627707,191.097701570352,102.107019244066,295.067589963713,88.578470827972,230.049544908176,164.078258204275,98.37595081475,34.2809879812474,93.3158907726208,83.7813798207399,107.481710980336,72.1765152287256,61.1214721753194,69.7219268707538,156.55012136822,66.4948990072519,101.525482699648,78.6276039978607,59.9884122888777,140.768167409188,71.6257656108017,97.4958759535404,81.906795584466
"AT5G25450",79.0017250336559,2.46602495385648,0.685577148557781,3.59700576228971,0.000321901355151897,0.0480243521746442,117.240031623867,23.8633477003739,105.303045467262,38.8184904719935,110.402238040302,73.8419322311932,88.4949087809013,88.7887123861445,405.717936200105,77.6041470085772,134.53189760712,131.667738065159,14.05370725925,25.3933244305536,47.4765058316843,12.7347697327525,52.3973341029137,13.4729495093621,50.2554326774848,6.15193472389004,264.930974623142,28.2289665596824,44.7906541321977,30.2413861530234,62.4369189129135,76.5044388093416,61.0580297010113,19.8162349499066,84.8320382839112
"AT5G57655",10368.2083572539,-1.00896801760374,0.276941993474258,-3.6432467497838,0.000269220527052864,0.042355731283426,7528.39079472358,16831.6145779971,8354.48036975892,17634.1080154545,9839.74473144462,9851.9905982858,4019.46440752673,8907.28362657802,3748.69960885717,14720.4876431724,4062.86330773504,12072.2435326512,8043.83099129436,10962.9329897808,7039.61983021526,11728.0526728265,8726.17141021601,24469.7633696107,6690.76382079163,15999.7174704752,4682.05286061263,13229.3483506032,7777.15057915393,11340.5198073838,6524.04589974346,17797.2276002171,5907.36437357284,17966.9839043813,4221.12521529944
"AT5G00825",25.3301332759998,2.27650480531201,0.572401448343056,3.97711223810118,6.97572444186902e-05,0.0192809453355504,93.5285645538713,3.40904967148199,27.6420494351563,2.42615565449959,48.8094105020283,0,76.9520945920881,0.887887123861445,157.592917366983,0,55.1580780189194,3.37609584782459,14.05370725925,0.63483311076384,22.9196924704683,2.01075311569776,22.8398635833214,0.962353536383007,55.6884524264021,0.292949272566192,50.5777315189635,1.25462073598589,50.7627413498241,1.72807920874419,11.0182798081612,1.53008877618683,12.9161216675216,0,15.6012943970411
"AT3G48360",4743.00586214455,-1.71041228806238,0.283910225864623,-6.02448285493583,1.69651186403475e-09,8.96215652458698e-06,1271.19809569698,9078.29927515654,1479.50778881503,10446.2175297237,1393.39245695076,6205.67598470948,1950.73559790943,2534.02985150056,1971.58798748481,3351.08816627947,1909.00762704504,4911.54423941521,6306.28173015072,4048.96558045177,6389.68283658841,6396.87591207314,6387.10067500645,8865.20077716027,3756.9331563763,7043.37936030896,3587.40624273791,8120.53271366864,3011.42497948809,7321.00756784477,4519.94322797013,3733.41661389587,2338.99221470028,6701.05801066041,2516.6838024227
"AT3G46640",2126.9817533019,1.14915835403657,0.207742369290006,5.53165133315853,3.17230001565269e-08,7.84283201012648e-05,3413.13395435325,2047.70250267018,3063.00233502899,2001.57841496216,2826.29729383174,1722.73227895374,2839.53229044805,1819.2807167921,3203.83047966281,1620.28052390635,3001.40663561486,1446.99468037762,1346.60067738632,1886.72400519013,1409.5610869338,2311.69583201386,1322.02504505813,3282.58791260244,1348.74715266871,2779.7956473806,1665.4524450173,1748.94130596432,1133.2035495446,1582.92055520968,2149.78881590345,2192.61721627573,1792.99252602777,2920.12038221824,1802.92458375807
"AT3G62390",93.7827023971563,-1.4315617661969,0.372725871016133,-3.84078991429854,0.000122639039199928,0.0264025359218664,57.961363948878,118.180388611376,43.4375062552457,101.898537488983,56.9443122523664,83.4413834212483,51.3013963947254,60.3763244225783,36.8834487454641,43.897295277579,34.9782933778513,65.496259447797,103.486389818114,127.601455263532,158.80072640253,192.362048068419,72.5501549117267,136.654202166387,78.7787863593006,187.194585169797,120.423170283247,104.760831454821,86.5952646555822,146.886732743256,118.752571265738,60.4385066593798,65.7548012164737,139.506294047342,64.3553393877947
"AT3G03580",43.9977207837864,1.4184651092977,0.365570275996209,3.88014344282303,0.000104394879567624,0.0247487367917438,32.9325931527716,68.1809934296398,36.8560659135418,51.7579872959913,34.863864644306,62.0272230742023,60.2791407638023,55.0490016794096,50.2956119256328,50.1683374600903,24.2157415692817,60.7697252608426,15.3313170100909,75.545140180897,13.0969671259819,64.3440997023283,21.4963421960672,59.6659192557465,10.8660394978346,66.2065355999595,26.4930974623142,61.4764160633084,23.8883488705054,55.2985346798141,19.5880529922866,53.5531071665391,31.7032077293712,66.5825494316861,23.4019415955617
"AT3G50140",154.967303068402,1.47849365722279,0.331854731471895,4.45524356595775,8.37980040981545e-06,0.00664590024849736,129.095765158865,215.906479193859,126.363654560715,236.14581703796,123.185655076548,232.602086528259,164.164468463121,150.940811056446,340.333640696782,250.057807027638,200.45252743461,214.044476752079,66.4357070437272,128.87112148506,104.775737007855,160.189998217255,81.954804622506,89.4988788836197,160.27408259306,100.77454976277,211.944779698514,85.9415204150331,110.483613526088,197.86506940121,83.249225217218,173.665076097205,115.070902128829,152.981333813279,86.7822000835413
