"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G30814",3.15763005500944,2.13663132380312,2.25110810263424,0.949146476485441,0.342546119197872,NA
"AT1G78930",32.3352621939347,0.48397419223462,0.667903266153542,0.724617196471922,0.468686906202998,0.868871899400885
"AT1G71695",932.06204154017,0.118821688982191,0.370199764148039,0.320966409191647,0.748235846765096,0.947901191478598
"AT1G58983",5.30766796585399,-2.02409137999405,1.52737772322776,-1.32520682291778,0.185102563005744,NA
"AT1G12980",0.171757306703888,-1.74056224127775,6.52884964001308,-0.266595547033345,0.7897805845428,NA
"AT1G45223",0,NA,NA,NA,NA,NA
"AT1G56250",38.370232463229,0.093888644068808,0.655396947745014,0.143254625142588,0.886089090027431,0.978744163169643
"AT1G66852",0,NA,NA,NA,NA,NA
"AT1G69810",56.868637024382,0.410826464484197,0.461530762786453,0.890138854458728,0.373391332112772,0.82380450106827
"AT1G72450",9807.08857619169,-0.115476840935797,0.188232659142506,-0.613479305142113,0.539559462419247,0.898190620712865
"AT1G76280",138.922903547445,0.0159501695129468,0.264188946374695,0.0603740986586355,0.951857687292977,0.993346341701033
"AT1G65630",0,NA,NA,NA,NA,NA
"AT1G71390",111.526225430155,1.01136375821501,1.01074036681958,1.00061676709064,0.317012120749407,0.792560923144413
"AT1G56233",0,NA,NA,NA,NA,NA
"AT1G15210",0.246462632900999,1.95333293529239,6.53676110175955,0.298822751035921,0.765075290825958,NA
"AT1G15250",109.641702324112,-0.707725875446248,0.426700114682396,-1.65860249644654,0.0971959184104017,0.590746165394058
"AT1G79700",1213.67144359076,-0.288657176328535,0.414430077944115,-0.696515990732362,0.486105746556776,0.875858223134694
"AT1G62895",0,NA,NA,NA,NA,NA
"AT1G73360",21.6505913016312,-0.157865406719746,0.532418730287726,-0.296506110208469,0.766843601384636,0.951443396665581
"AT1G16360",3.7121075015713,2.04881118029952,1.6263874654891,1.2597312902208,0.207766313644024,NA
"AT1G10225",1.90774007351475,0.265801626640074,2.06153519227447,0.128933829330761,0.897410008136582,NA
"AT1G26670",5315.32668623501,0.0350549733074138,0.193368487672008,0.181285863738429,0.856143201291951,0.971774416409851
"AT1G34855",0,NA,NA,NA,NA,NA
"AT1G52200",6223.71493851983,-0.0156721860254663,0.483084292274698,-0.0324419284089547,0.974119626036573,0.996863034389603
"AT1G57800",0,NA,NA,NA,NA,NA
"AT1G69460",993.677294413022,-0.0795556430608107,0.171361540462159,-0.464256115148419,0.642464261468098,0.920073918496504
"AT1G04310",141.235415558612,-0.742943683416109,0.375327645783632,-1.97945366338508,0.0477649517111715,0.484158136855179
"AT1G08080",1.77333544891424,-0.338145703942688,2.54836701334465,-0.132691132074764,0.894437656425784,NA
"AT1G75550",8.41302957566261,-0.527285913754071,0.964824471453416,-0.546509680625913,0.584715635163116,0.907307364441337
"AT1G71890",2.61467207607641,-0.578998031757224,1.85406253016634,-0.312286140481615,0.754823072041636,NA
"AT1G05430",548.002105461249,-0.0893246776867067,0.158242374924389,-0.56448013832823,0.572427413473968,0.905141275846661
"AT1G80870",157.955065921516,-0.460318795102189,0.278518493194174,-1.65274050503091,0.0983836870559213,0.592860414037463
"AT1G75310",2454.88635079937,0.134827300887288,0.332585121588882,0.405391859513043,0.685189493756537,0.931573581968473
"AT1G02010",197.682499932098,-0.13581041334755,0.249848098755727,-0.543571930400521,0.586736080020712,0.907467548536669
"AT1G47900",150.081162455525,0.0575567559514128,0.392711242963915,0.146562536679658,0.883477325682252,0.978279469108976
"AT1G14315",0.267414190210391,0.17381391895068,6.55829693331428,0.0265029047507372,0.97885621675811,NA
"AT1G26760",1.54846995287412,-3.69903803720383,2.57729860569873,-1.43523844269531,0.151219162414018,NA
"AT1G05250",0,NA,NA,NA,NA,NA
"AT1G67260",19.1144028753083,0.68530921582442,0.769223430244987,0.8909104804649,0.372977197308412,0.823458376467466
"AT1G24575",323.054846070036,-0.323218336080053,0.398078165913853,-0.81194690831147,0.416822096496602,0.845287214731906
"AT1G12790",182.570118457325,-0.00510711399331748,0.2214628987055,-0.0230608107415269,0.981601765864051,0.997840937954388
"AT1G04850",2359.19824926798,-0.44236385782789,0.127055775504918,-3.48165092117964,0.000498332870527336,0.0701487064621921
"AT1G31760",7.72316026960795,1.05457814971679,0.988645936445936,1.0666894090597,0.286112111193238,0.769747811631504
"AT1G33250",921.492541000505,0.259980389230429,0.14475479977921,1.79600531123645,0.0724936723351312,0.544529301081531
"AT1G74000",20.2476941816857,2.93759941115511,1.18772217186287,2.47330518933368,0.0133869767789332,0.311219816505813
"AT1G55580",2.69915671639949,-0.921786045917967,2.55051440023356,-0.361411817880172,0.717791614816972,NA
"AT1G53903",0.328055386714626,-0.787927780664055,5.99838762960505,-0.131356596025111,0.895493222437653,NA
