"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G52690",49.2512156793174,24.8116168618876,6.45741045470405,3.84234780117052,0.000121862982731622,0.0363093658548458
"AT1G69490",1819.51667195026,-1.67207379019872,0.375993019685413,-4.4470873198596,8.70424620367898e-06,0.00907707808273657
"AT1G36060",143.176806036791,-1.38108735328142,0.361578973792359,-3.8196008434786,0.000133667804044519,0.0386012053803026
"AT1G47395",24.4630854982984,3.09818627125409,0.797116968388975,3.88673983131449,0.00010159954365677,0.0346682987888898
"AT1G47400",30.5715852541315,2.63306363334875,0.640033977576682,4.11394351799593,3.88956643636842e-05,0.0244492230823551
"AT1G10070",1506.19761773093,-1.55427565196848,0.375243546993517,-4.14204498497434,3.44222804563277e-05,0.0239311343128047
"AT1G14600",51.5387640155914,-2.04274806698014,0.412111376264256,-4.95678640443618,7.16686908283688e-07,0.00224215499256552
"AT1G06160",272.735450347699,-1.75428793175195,0.433051590166469,-4.05099062464495,5.10012512178771e-05,0.0262694920840899
"AT5G39610",1137.35461561854,-1.55642465215384,0.327296014552829,-4.75540361919873,1.98050330136712e-06,0.00371760274699622
"AT5G09380",121.89223024162,-1.01445663602426,0.267167255966364,-3.79708446064956,0.000146407916137859,0.0404150440268198
"AT5G38430",5746.16787840444,1.14291273039597,0.281639447550191,4.05807048812752,4.94798347613597e-05,0.0262694920840899
"AT5G57655",10368.2083572539,-1.12044651017984,0.276902816805791,-4.04635287970249,5.20217938582301e-05,0.0262694920840899
"AT5G40480",448.971016615041,1.2914204696046,0.191775864532976,6.73400937469137,1.65050536560232e-11,3.09816362177212e-07
"AT3G23940",645.738518268275,1.06527397950149,0.281580684411993,3.78319266368017,0.000154829473328532,0.0415186291978554
"AT3G21110",116.330665821116,1.19200707380774,0.316510346910186,3.76609196332527,0.000165822734485277,0.0420227663787397
"AT3G55160",232.937580213925,1.33397389044557,0.318067092018197,4.19400159249814,2.74076055279266e-05,0.0214361734735296
"AT3G01440",172.290525200536,1.64099548626817,0.423143755994135,3.87810398480964,0.000105273721749865,0.0346682987888898
"AT2G45510",798.993448665808,-1.07840394849147,0.268170448726245,-4.02133774848673,5.78685613947168e-05,0.0262694920840899
"AT2G40300",643.58823589244,-1.00684078114381,0.261702670059005,-3.84726980781969,0.000119441411085252,0.0361618504432463
"AT4G22380",188.623268421487,1.14058835314483,0.302896393319748,3.76560559419005,0.000166145886684452,0.0420227663787397
"AT4G00370",451.629673771357,1.04306105246059,0.282124866348006,3.69716099811617,0.000218024079827501,0.048785577064974
"AT4G13750",189.08350601703,1.06940225001984,0.277955159707541,3.84739125240577,0.000119382239236086,0.0361618504432463
"AT4G31210",392.026775716983,1.0971213925015,0.267951915082622,4.09447117466283,4.23133049683261e-05,0.0248459925827462
"AT4G38380",68.977210986378,1.44583748914406,0.351416097154476,4.11431775849613,3.88326207224605e-05,0.0244492230823551
