"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","normalized_counts.A10_S1","normalized_counts.A18_S16","normalized_counts.A20_S2","normalized_counts.A28_S17","normalized_counts.A30_S3","normalized_counts.A38_S18","normalized_counts.B10_S4","normalized_counts.B18_S19","normalized_counts.B20_S5","normalized_counts.B28_S20","normalized_counts.B30_S6","normalized_counts.B38_S21","normalized_counts.D10_S7","normalized_counts.D18_S22","normalized_counts.D20_S8","normalized_counts.D28_S23","normalized_counts.D30_S9","normalized_counts.D38_S24","normalized_counts.M10_S10","normalized_counts.M18_S25","normalized_counts.M20_S11","normalized_counts.M28_S26","normalized_counts.M30_S12","normalized_counts.M38_S27","normalized_counts.N10_S13","normalized_counts.N18_S28","normalized_counts.N20_S14","normalized_counts.N28_S29","normalized_counts.N30_S15"
"AT1G55450",11147.1097223026,3.17628811444576,0.452377774474357,7.02131778718897,2.19785313724174e-12,6.17749360255014e-10,12863.4708854726,13572.5630920603,14340.9585045728,15951.1647097833,12073.3563263231,15624.9528601205,9784.458827384,6453.16361622498,18183.5402315138,7313.60294535379,15416.0101467999,8694.79724648745,12837.4227764494,2314.60152184496,18964.4083984218,2770.81779343151,20430.9297359746,1555.16331479494,21768.7518789743,1518.94197825571,24460.354347933,2824.15127670423,16688.9977296569,4973.41196276578,9558.96986023586,4066.9759671046,15298.5590187399,2673.6064194414,10288.0785739488
"AT1G53440",3396.90444214277,1.27851035496616,0.310819930481775,4.11334740659792,3.89962844825466e-05,0.00172307381893732,3975.62264540259,2218.15498624428,3536.86603963167,1919.08912270918,3807.13401915821,3460.23294435371,5520.03025207245,1482.77149684861,3871.08559787621,1474.47879316297,5338.22569705054,2048.61496045996,5670.03207423195,1645.48742309987,5649.70419397043,1658.87132045065,4876.98263573274,1175.99602146004,6969.20608292364,1679.47817962198,6341.48414711576,1164.2880429949,4700.03264027195,1208.79140651656,5424.66642555137,1373.25467662768,4938.65524850872,1234.94776207818,4146.04398601368
"AT1G17750",49.5247632928479,2.05667655762201,0.613914083173828,3.35010486644867,0.000807809713623645,0.0210665530600538,47.4229341399911,112.498639158906,42.1212181869049,44.4795203324925,23.2425764295373,75.318770875817,24.3681632874946,63.927872918024,68.7373362983649,28.2196898213008,41.7048882582073,49.9662185478039,35.7730730235454,38.0899866458304,67.1219565206571,31.5017988125982,75.237197686235,17.3223636548941,65.1962369870074,18.1628548991039,98.7469996322622,14.4281384638377,77.6371338291427,23.3290693180466,64.8854255369494,15.3008877618683,59.8838368221457,15.060338561929,96.533009081692
"AT1G67120",875.685705545776,1.39652554959406,0.36780515206874,3.79691676894471,0.000146506952226068,0.0050807847619741,245.018493056621,1334.07477143995,230.350411959636,1243.80913220679,199.886157294021,1067.01592074074,570.72803489132,1457.02277025663,241.418937243038,1345.13854814867,528.710357595984,1440.24248868197,544.261753858227,1326.80120149643,591.000641559932,1190.36584449307,475.606571087986,783.355778615768,593.557407569213,919.860715857844,558.763510114264,1161.15149115494,524.050653346713,1679.69299089935,888.807904525005,1356.42370008963,1059.12197673677,874.292285989879,964.355009917105
"AT1G07160",304.975428035578,6.19821172409268,1.12400947287287,5.51437676788488,3.50018054563004e-08,3.54165768509576e-06,454.469785508248,1059.0780979404,273.787918214882,1403.12668685226,291.694334190693,186.820088544919,175.707282651934,71.0309699089156,461.043109318301,84.6590694639024,329.603149137445,42.5388076825898,157.145999353432,19.0449933229152,410.917343577681,9.38351453992287,408.430501725276,5.77412121829805,403.401716357108,1.75769563539715,1513.71925046041,15.0554488318306,355.339189448769,44.930059427349,139.564877570042,9.18053265712099,319.380463051444,9.51179277595516,188.190613664309
"AT1G21440",200.208732002542,-2.11715977916068,0.59577140280623,-3.55364451732382,0.000379932387135535,0.0111166854819798,259.50883404384,98.8624404729777,313.276560265105,79.2544180469867,209.183187865836,79.7492868096887,200.075445939429,88.7887123861445,196.152886509968,42.3295347319512,188.344656649969,64.8210402782321,250.411511164818,671.653431188143,216.099957578701,193.702550145551,225.711593058705,122.218899120642,320.54816518612,162.879795546803,321.529864656268,101.624279614857,356.832211253175,82.9478020197212,162.825690498382,84.9199270783692,284.154676685476,145.847489231312,281.798380046556
"AT1G51670",25.7019005188125,4.44176404682508,1.23238107583773,3.60421312361173,0.000313100062954589,0.00941486771769988,44.7883266877694,18.1815982479039,44.7537943235864,20.2179637874966,22.0804476080604,14.7683864462386,55.1490011243298,32.8518235828735,28.5008467578586,7.83880272813911,17.4891466889257,25.6583284434669,30.6626340201818,0,65.4848356299094,2.68100415426368,34.9315560686091,0,52.9719425519435,0.585898545132385,85.500450901105,4.3911725759506,50.7627413498241,8.64039604372096,29.3820794884299,8.41548826902757,15.2645074252528,0,23.4019415955617
"AT1G72470",453.930777854618,-1.11656741507094,0.33428833016134,-3.34013279653539,0.000837383380259991,0.0217258044440018,745.593908978749,270.451273937571,652.878881897026,336.426917423944,734.465415173379,238.509441106754,713.089409886683,239.72952344259,784.611546039872,203.024990658803,618.846728992754,201.215312530346,522.542388093932,372.647036018374,374.900683981231,299.602214238966,424.552758372326,466.741465145759,385.744402173127,318.435859279451,568.397363736924,231.477525789396,697.241182657878,226.378376345489,728.430720650658,271.590757773163,483.767466092628,442.298364081915,610.400643284234
"AT1G31130",4995.37803771516,1.51653662245225,0.337060923192906,4.49929528491889,6.81790997274694e-06,0.000385402357872849,7824.78413309853,4651.08010179193,5904.86827457673,5195.20797483513,5328.36064647143,5825.39003371883,7203.99858872931,4341.76803568247,9393.54378731069,5139.90294884082,7275.48502259308,6033.75849923211,5763.29758604334,1888.62850452243,6497.73281537776,1606.59173944251,5638.75926230587,1649.47396136047,7205.54244200154,1407.91420395312,7900.9642022838,2393.18905389308,5979.55232664839,2252.55124859805,4748.87859731748,3992.00161707144,5639.64839719148,1787.42439248157,4395.66469636634
"AT1G72900",1552.48067818479,3.1777308119273,0.700490599849184,4.53643605297697,5.72128263165797e-06,0.00032986209862354,752.180427609303,6314.69634147514,560.738717113171,6174.56614070147,554.335447844465,2768.33403934743,334.741611475583,4383.49873050395,1341.21631801688,2158.0223910567,573.105883806333,2840.64704635961,457.384290801045,819.569545996118,872.585434768542,583.11840355235,785.960011543705,507.160313673845,745.681960538897,677.298718173037,1932.79188304611,953.511759349273,2496.33245696782,1744.49596122726,366.051740293356,1536.97417567967,771.4447214147,506.502965319612,508.992229703467
