"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","normalized_counts.A10_S1","normalized_counts.A18_S16","normalized_counts.A20_S2","normalized_counts.A28_S17","normalized_counts.A30_S3","normalized_counts.A38_S18","normalized_counts.B10_S4","normalized_counts.B18_S19","normalized_counts.B20_S5","normalized_counts.B28_S20","normalized_counts.B30_S6","normalized_counts.B38_S21","normalized_counts.D10_S7","normalized_counts.D18_S22","normalized_counts.D20_S8","normalized_counts.D28_S23","normalized_counts.D30_S9","normalized_counts.D38_S24","normalized_counts.M10_S10","normalized_counts.M18_S25","normalized_counts.M20_S11","normalized_counts.M28_S26","normalized_counts.M30_S12","normalized_counts.M38_S27","normalized_counts.N10_S13","normalized_counts.N18_S28","normalized_counts.N20_S14","normalized_counts.N28_S29","normalized_counts.N30_S15"
"AT2G26580",393.348372645069,-1.27839354990365,0.351331524806945,-3.63871004916545,0.000274007089952533,0.00746597857764851,326.691324075494,317.041619447825,398.835284707256,325.913576254445,361.422063479305,454.127883221838,389.890612599913,182.904747515458,397.335334212499,293.955102305217,543.508866332767,209.993161734689,392.226193508159,453.905674196146,443.659761392636,525.476814235681,333.193304039041,483.10147526427,464.523188532427,575.352371320002,364.882205958237,400.224014779497,359.818254861988,304.141940738978,475.01028506295,265.470402668415,391.006228662245,477.174937593751,496.316178005871
"AT2G47930",75.5116772282649,-2.68150104968616,0.73037212865144,-3.67141754797967,0.000241208896486922,0.00687990991337034,60.5959714010997,80.6808422250737,68.4469795537204,71.1672325319881,74.3762445745194,82.7029640989364,66.691815313143,9.7667583624759,55.3251731181961,18.8131265475339,118.388069894266,22.9574517652072,95.8207313130681,60.3091455225648,78.5818027558912,117.964182787602,59.1149410391847,145.315383993834,65.1962369870074,158.48555645831,54.1904266274609,65.240278271266,65.69295939389,25.9211881311629,134.66786432197,52.0230183903523,54.0128724278177,147.432788027305,79.9566337848358
"AT2G39220",170.73618988157,1.536068446823,0.524840358906666,2.92673461702317,0.00342541033467675,0.03797863987198,230.528152069401,138.634686640268,215.871243207888,142.334465063976,169.670807935622,115.193414280661,171.85967792233,220.196006717638,286.684987976107,295.522862850845,117.042750918195,199.864874191216,212.083218639591,101.573297722214,183.357539763746,99.867404746322,192.12355837735,50.0423838919164,214.604280082233,62.1052457840328,298.649462302451,126.716694334574,185.134703746417,120.965544612093,148.134650754167,259.350047563668,166.735388798915,79.2649397996264,147.237215872076
"AT2G22125",9083.77046206907,-1.08875548543157,0.277335761153932,-3.92576666240768,8.64539330728881e-05,0.00352623111463582,10149.8252096842,5146.52865404731,9847.15103925736,5997.456777923,11377.2411622585,4154.34710732693,15168.5403790104,2546.46027123462,13517.7839652126,3478.07677047532,18347.4601956591,2484.8065439989,15189.5023277476,5727.46432531137,14964.922062325,5110.66416906514,12513.5582008856,5579.72580394868,16024.6917494315,4814.91424389794,13439.2258036103,3109.57749414102,13586.4984201,3656.61560570271,13923.4329175797,3702.04979398404,12363.0768215759,6189.00649955483,11318.7390850533
"AT2G34010",96.3798479841678,-1.80928557913737,0.561873701064329,-3.22009301326995,0.00128149010412517,0.0201284223141929,72.4517049360975,55.6811446342058,186.91290570439,67.1236397744888,146.428231506085,95.2560925782392,166.729538282857,48.8337918123795,40.2364895405063,53.303858551346,123.769345798551,34.4361776478108,91.9879020605454,166.96110813089,122.78406680608,121.315437980431,61.8019838136931,106.821242538514,55.6884524264021,106.047636668962,60.2115851416233,70.8860715832025,40.3115887189779,114.917267381489,119.976824577755,96.3955928997704,106.85155197677,120.482708495432,140.41164957337
"AT2G47680",286.174615292826,1.07104053577991,0.363978421929488,2.94259349249939,0.00325475491246682,0.0367429732351139,260.826137769951,205.679330179413,286.95079889829,213.501697595964,188.264869079252,415.730078461618,279.592610351253,260.150927291403,271.596304398417,315.903749944006,302.696769616021,372.720981599835,297.683071945932,140.932950589573,342.158266166276,165.552006525782,292.887662421415,187.658939594686,461.806678657969,148.818230463626,380.537218095059,277.271182652881,412.074018016219,246.251287246047,389.312553221696,275.41597971363,309.986920020519,218.771233846969,378.331389128248
"AT2G32560",963.806209086318,-1.40947480278454,0.360961924335197,-3.9047741818765,9.43134102242213e-05,0.00368447025455008,1186.89065722589,690.90073342035,1204.40358253181,541.841429504909,1521.22662731322,574.490232758683,1524.93400783321,320.527251713982,883.526249493617,358.233284675958,1314.37663962157,337.609584782459,1262.27843383082,877.974192186391,1275.31717389248,944.383713339381,1413.38449939142,1042.2288799028,1196.62259969903,1199.04137261343,861.025667525213,735.207751287729,1145.14772397985,621.244475543537,1480.12225422966,512.579740022589,969.883317942987,978.922006525386,976.055980714886
"AT2G39420",2674.53598172428,1.23021828254589,0.431225806873667,2.85284011980827,0.00433304157227,0.0440851413833124,4272.01598377753,645.44673780059,5481.023516571,521.623465717413,5338.81980586472,829.2448989563,3302.52739291045,969.572739256698,5071.47420250131,914.004398101021,3874.51865108507,858.878783686576,3863.49188654291,648.799439200645,4960.47629896563,396.118363792458,6388.44419639371,406.113192353629,5754.92616904063,411.886677228066,6005.5035020255,587.789814809387,2294.77451337293,747.394257781863,3475.65515281885,596.734622712864,4840.02304668401,414.555635152046,3689.70612490023
"AT2G28940",634.602888405705,1.63672639966363,0.375635415829136,4.35722067380388,1.31724443361577e-05,0.0011047330265962,491.354289839352,992.033454401259,484.394009149406,773.13493523387,474.148559162561,1001.29660105498,362.957379492682,1550.25091826208,447.630946138132,886.568588552534,367.272080467439,1222.1466969125,453.551461548523,381.534699569068,466.579453863104,497.996521654478,447.392621955648,487.913242946185,457.731913846281,549.279886061611,514.206937109463,953.511759349273,262.77183757556,1063.63275298205,438.282685702413,1026.68956882136,433.277172301407,561.988423179351,353.954366632871
"AT2G21500",2831.74327266866,1.03527957543449,0.298892946965544,3.46371363374404,0.000532773354342646,0.0115501717972163,4312.85239928697,904.534512833221,3898.84525842538,1203.3732046318,3045.93964109086,1435.4871625744,3965.59794131227,832.838122182035,5212.30191589308,1134.27475476173,4906.37830573168,1201.89012182555,5511.60846512768,618.32744988398,6271.81013245457,605.236687825025,5164.49621260513,638.040394621934,5439.81102360343,458.758560838657,4334.02989849404,619.782643577027,4470.10728239333,775.04352512177,5348.76272020626,815.537317707581,4712.03602288766,596.07234729319,3686.78088220078
"AT2G05990",1311.9141708104,-1.22882061695056,0.375567766671265,-3.27190117469837,0.00106826909975814,0.0178884535698093,1499.09164031416,1315.89317319205,1455.8146035849,1654.63815636872,1579.33306838706,1905.8602708871,1309.46814297537,668.579004267668,1235.59553297305,710.195527169404,1802.72742793541,787.980770882259,1363.20960414725,1102.07028028603,1196.73537113659,1770.80324389116,1094.96993061217,1396.37498129174,1237.37024781591,1547.94395623976,1181.35130047865,935.94706904547,1194.41744352527,1007.47017869786,1696.81509045683,781.875364631471,1068.5155197677,1919.00419254895,1625.45985999172
"AT2G25200",1374.51147867942,-1.21425058990253,0.403570971460288,-3.00876593157546,0.00262311123228567,0.0315108031070439,1904.82118795631,581.811143932926,1853.33360022381,550.737333571408,1785.02986978846,657.19319685762,2415.0132352817,454.59820741706,2122.4748232617,480.518607234928,1802.72742793541,403.781063399821,2021.17862583032,718.631081384667,2642.31311766684,839.824551323097,2058.27476527343,1737.04813317133,1746.71584927691,1202.26381461165,1564.29698197937,778.492166679242,1522.88224049472,566.809980468095,1972.27208566086,801.7665187219,1765.98608981386,1523.47214294882,1386.56503953703
"AT2G29180",159.109724074014,-1.24170149157276,0.375720588961758,-3.30485346838192,0.00095026067426489,0.0165400662094177,100.115083184426,128.407537625822,92.1401647838544,124.542656930979,90.6460480751955,177.959056677176,128.253490986813,113.649551854265,165.975519354588,108.959357921134,146.639768391761,84.4023961956147,130.316194585773,228.539919874983,181.720418872998,262.068156079275,153.161438146978,274.270757869157,146.691533220767,297.050562382119,139.690877528566,205.757800701685,103.018504504055,199.593148609954,133.443611009952,109.401347497358,151.470881373663,260.781651940771,175.514561966713
"AT2G45180",58897.6657612905,-1.1181827473565,0.360674676126456,-3.10025300186159,0.00193355405191706,0.0260317884618554,66348.6367730259,50672.1143169083,77016.0148786189,67212.5988151537,61391.7792521583,47972.8881126393,70830.5554672875,26191.7822667888,64990.3132099052,43212.9677994125,69932.3710141334,25735.9786479668,77775.7711921911,82808.9006342569,84131.6425755261,68946.0433331219,66330.994410127,77338.579597884,59393.7718951637,62284.2377895707,47605.687676373,30767.0643085819,48506.7854033657,28173.7393797609,56986.5431678098,42787.4025372886,65808.8140889015,73660.9085557928,63217.4199777105
"AT2G27505",10.3745558611531,-8.59641850647092,2.97789887647606,-2.88673956472411,0.00389256286236053,0.0411612069476793,10.5384298088869,0,7.89772841004467,0,22.0804476080604,1.47683864462386,0,0,18.441724372732,0,12.1078707846408,0,1.27760975084091,14.6011615475683,0,0,1.3435213872542,0,1.35825493722932,0.585898545132385,22.8804023538168,0,167.218442093538,0.864039604372096,0,0,15.2645074252528,0,2.92524269944521
"AT2G26250",4598.0266367219,-1.20092848904697,0.370421652541091,-3.24205801904022,0.00118669860590244,0.0193200450683119,5626.2042142195,2595.42314988829,8176.78148053291,2346.90123645261,5979.15278649847,3807.29002584032,8567.33319791914,2046.57982050063,6600.46080504055,1624.19992527042,7606.43349070659,1506.41396729933,6497.92319277686,2427.60181556093,6203.05105504316,3874.72125394958,5513.81177329123,3215.22316505563,5845.92924983499,3549.37338641199,5935.65806326122,2736.95513555321,6681.27257471949,2570.51782300699,5276.5317747972,1268.44359545888,5322.61631989777,3279.19055951054,6660.77762663675
"AT2G37940",4689.84261435547,1.6497177563568,0.348780954478654,4.72995367199089,2.24571078108425e-06,0.000345027984962717,6250.60618039605,3763.59083731612,5907.50085071341,3767.01101288637,4871.64401963102,5664.41462145483,5108.33654600478,3447.66570195399,8523.42970099724,2865.86627740766,6468.29363695035,4149.89701614598,6260.28777912045,1240.46389843254,8647.27254492953,1400.15441956421,7693.00346341753,1108.63127391322,7622.52670773094,876.211274245481,9185.87942920605,1307.94211726529,6648.42609502255,1604.52154531898,5494.44886433639,1945.50787892156,6921.86702091272,1116.05035237874,6143.98474973476
"AT2G30400",22.4405649536256,2.8082909839143,0.821101692693283,3.42015003610925,0.000625866067603807,0.0127282639755288,13.1730372611086,18.1815982479039,18.4280329567709,14.5569339269976,18.5940611436298,33.9672888263489,12.8253490986813,42.6185819453494,3.35304079504219,58.0071401882294,6.72659488035602,45.9149035304144,15.3313170100909,34.2809879812474,36.0166595964502,7.37276142422512,16.1222566470504,17.3223636548941,8.14952962337592,28.4160794389207,21.6761706509844,21.955862879753,31.3534578925384,38.0177425923722,9.7940264961433,30.6017755237366,16.4387003041184,23.7794819398879,7.80064719852057
